datetime,open,close,high,low,volume,turnover,amplitude,pricelimit,change,turnoverratio
2023-05-26,55.0,50.8,58.0,50.61,176603,961147252.0,22.67,55.83,18.2,71.48
2023-05-29,43.3,47.2,48.01,43.21,114584,531249082.0,9.45,-7.09,-3.6,46.38
2023-05-30,46.0,43.03,47.2,42.0,108611,477760292.0,11.02,-8.83,-4.17,43.96
2023-05-31,42.5,42.52,44.27,41.67,82604,355375589.0,6.04,-1.19,-0.51,33.44
2023-06-01,41.53,40.23,42.18,40.17,77543,316374937.0,4.73,-5.39,-2.29,31.39
2023-06-02,39.75,39.33,40.39,39.21,56072,222265857.0,2.93,-2.24,-0.9,22.7
2023-06-05,39.36,39.45,39.95,39.21,40507,160002130.0,1.88,0.31,0.12,16.4
2023-06-06,39.84,42.23,42.78,39.84,95684,395734302.0,7.45,7.05,2.78,38.73
2023-06-07,41.03,41.1,42.3,40.0,63151,258650770.0,5.45,-2.68,-1.13,25.56
2023-06-08,40.71,40.89,42.36,40.59,53918,222646724.0,4.31,-0.51,-0.21,21.82
2023-06-09,40.15,41.45,41.77,39.27,55503,223960734.0,6.11,1.37,0.56,22.47
2023-06-12,41.0,40.53,41.23,40.2,35557,144542878.0,2.48,-2.22,-0.92,14.39
2023-06-13,40.26,40.48,40.84,39.57,37996,152631377.0,3.13,-0.12,-0.05,15.38
2023-06-14,40.27,37.71,40.51,37.58,62376,242452693.0,7.24,-6.84,-2.77,25.25
2023-06-15,37.55,37.65,38.05,37.33,28325,106727784.0,1.91,-0.16,-0.06,11.47
2023-06-16,37.57,38.02,38.1,37.14,31052,116949566.0,2.55,0.98,0.37,12.57
2023-06-19,38.12,39.69,40.2,38.12,58460,231107603.0,5.47,4.39,1.67,23.66
2023-06-20,39.39,39.87,40.01,38.95,34985,138160813.0,2.67,0.45,0.18,14.16
2023-06-21,39.63,37.54,39.83,37.45,30414,116425435.0,5.97,-5.84,-2.33,12.31
2023-06-26,37.1,34.69,37.5,34.5,34352,122231135.0,7.99,-7.59,-2.85,13.9
2023-06-27,34.7,34.93,35.1,34.51,18992,66032583.0,1.7,0.69,0.24,7.69
2023-06-28,34.75,33.6,34.91,32.9,28694,96009502.0,5.75,-3.81,-1.33,11.61
2023-06-29,33.32,34.15,34.29,33.05,19426,66065713.0,3.69,1.64,0.55,7.86
2023-06-30,34.7,34.4,34.98,34.16,19554,67522646.0,2.4,0.73,0.25,7.91
2023-07-03,34.53,34.98,35.5,33.93,24069,83750896.0,4.56,1.69,0.58,9.74
2023-07-04,34.8,35.09,35.18,34.57,15665,54755720.0,1.74,0.31,0.11,6.34
2023-07-05,34.88,34.89,35.25,34.7,15811,55229644.0,1.57,-0.57,-0.2,6.4
2023-07-06,34.79,34.61,34.98,34.2,17417,60282576.0,2.24,-0.8,-0.28,7.05
2023-07-07,34.5,33.54,34.59,33.53,15126,51406776.0,3.06,-3.09,-1.07,6.12
2023-07-10,33.87,33.91,34.46,33.65,10534,35911258.0,2.42,1.1,0.37,4.26
2023-07-11,33.8,34.81,34.97,33.8,18936,65261611.0,3.45,2.65,0.9,7.66
2023-07-12,34.74,33.89,34.93,33.8,13899,47688084.0,3.25,-2.64,-0.92,5.63
2023-07-13,34.0,34.98,35.15,34.0,18486,64152402.0,3.39,3.22,1.09,7.48
2023-07-14,34.82,35.9,36.26,34.68,36111,128864439.0,4.52,2.63,0.92,14.62
2023-07-17,35.9,36.52,37.49,35.66,43689,160015229.0,5.1,1.73,0.62,17.68
2023-07-18,36.13,35.87,36.54,35.63,20099,72264764.0,2.49,-1.78,-0.65,8.14
2023-07-19,35.72,36.9,37.47,35.72,33162,122214500.0,4.88,2.87,1.03,13.42
2023-07-20,36.62,35.67,37.02,35.35,26425,95033489.0,4.53,-3.33,-1.23,10.7
2023-07-21,35.88,35.71,36.73,35.57,29918,108323403.0,3.25,0.11,0.04,12.11
2023-07-24,34.93,34.64,34.93,33.53,24573,84333169.0,3.92,-3.0,-1.07,9.95
2023-07-25,34.64,35.41,35.48,34.64,17094,60002854.0,2.42,2.22,0.77,6.92
2023-07-26,35.5,34.55,35.5,34.5,14270,49862628.0,2.82,-2.43,-0.86,5.78
2023-07-27,34.62,34.17,35.24,34.0,12136,41870204.0,3.59,-1.1,-0.38,4.91
2023-07-28,33.87,34.47,35.18,33.4,14483,49454823.0,5.21,0.88,0.3,5.86
2023-07-31,34.45,34.13,34.65,33.9,11539,39429485.0,2.18,-0.99,-0.34,4.67
2023-08-01,34.01,33.76,34.14,33.56,9133,30804733.0,1.7,-1.08,-0.37,3.7
2023-08-02,33.59,33.77,33.9,33.42,7478,25162077.0,1.42,0.03,0.01,3.03
2023-08-03,33.86,33.43,34.24,33.33,14825,49922714.0,2.69,-1.01,-0.34,6.0
2023-08-04,33.44,34.14,34.25,33.39,18195,61742927.0,2.57,2.12,0.71,7.36
2023-08-07,34.14,35.77,35.88,33.78,42138,147515865.0,6.15,4.77,1.63,17.06
2023-08-08,35.98,36.85,37.25,35.31,59284,215885029.0,5.42,3.02,1.08,24.0
2023-08-09,36.55,39.0,39.87,36.28,84654,326005345.0,9.74,5.83,2.15,34.27
2023-08-10,38.0,38.71,39.09,37.3,61967,235782642.0,4.59,-0.74,-0.29,25.08
2023-08-11,37.89,37.61,39.22,37.58,46260,177322711.0,4.24,-2.84,-1.1,18.72
2023-08-14,36.1,40.88,44.15,36.06,93282,370460778.0,21.51,8.69,3.27,37.76
2023-08-15,40.4,42.55,42.87,39.5,112760,468337702.0,8.24,4.09,1.67,45.64
2023-08-16,41.07,41.24,41.92,38.8,86295,349661728.0,7.33,-3.08,-1.31,34.93
2023-08-17,41.0,40.65,41.83,39.49,59587,242066959.0,5.67,-1.43,-0.59,24.12
2023-08-18,39.81,40.31,41.4,39.6,61208,248627895.0,4.43,-0.84,-0.34,24.78
2023-08-21,40.42,38.7,40.42,37.87,53846,210682714.0,6.33,-3.99,-1.61,21.79
2023-08-22,42.9,41.31,42.9,37.96,97563,392732976.0,12.76,6.74,2.61,39.49
2023-08-23,39.45,37.32,40.39,37.0,68542,266725209.0,8.21,-9.66,-3.99,27.74
2023-08-24,37.32,42.25,44.78,37.32,165506,712808434.0,19.99,13.21,4.93,66.99
2023-08-25,38.69,34.94,40.58,34.2,133996,510171295.0,15.1,-17.3,-7.31,54.24
2023-08-28,37.1,33.05,37.9,32.51,95328,335663664.0,15.43,-5.41,-1.89,38.59
2023-08-29,32.51,35.18,35.22,32.01,81767,281187871.0,9.71,6.44,2.13,33.1
2023-08-30,34.8,36.22,36.42,34.54,75503,267580987.0,5.34,2.96,1.04,30.56
2023-08-31,35.5,35.84,36.28,35.4,42409,152096153.0,2.43,-1.05,-0.38,17.17
2023-09-01,35.51,36.23,38.09,35.21,60956,222773968.0,8.04,1.09,0.39,24.67
