datetime,open,close,high,low,volume,turnover,amplitude,pricelimit,change,turnoverratio
2010-01-04,5.83,5.72,5.87,5.71,48737,28113004.0,2.74,-1.89,-0.11,1.11
2010-01-05,5.72,5.68,5.75,5.64,46104,26167304.0,1.92,-0.7,-0.04,1.05
2010-01-06,5.7,5.58,5.7,5.55,60190,33813907.0,2.64,-1.76,-0.1,1.37
2010-01-07,5.61,5.49,5.61,5.45,52395,28969666.0,2.87,-1.61,-0.09,1.19
2010-01-08,5.49,5.49,5.53,5.36,56250,30487502.0,3.1,0.0,0.0,1.28
2010-01-11,5.5,5.58,5.6,5.43,45033,24858633.0,3.1,1.64,0.09,1.02
2010-01-12,5.59,5.64,5.65,5.53,46042,25813250.0,2.15,1.08,0.06,1.05
2010-01-13,5.54,5.78,5.85,5.47,58308,32473900.0,6.74,2.48,0.14,1.33
2010-01-14,5.72,5.94,5.95,5.68,107692,62993044.0,4.67,2.77,0.16,2.45
2010-01-15,5.95,5.97,6.01,5.9,118654,70741404.0,1.85,0.51,0.03,2.7
2010-01-18,5.92,5.96,5.98,5.9,70840,42136779.0,1.34,-0.17,-0.01,1.61
2010-01-19,5.96,6.04,6.08,5.81,115976,68695962.0,4.53,1.34,0.08,2.64
2010-01-20,5.95,5.85,5.98,5.77,96832,57047708.0,3.48,-3.15,-0.19,2.2
2010-01-21,5.85,5.91,5.94,5.82,64849,38202591.0,2.05,1.03,0.06,1.47
2010-01-22,5.86,5.89,5.9,5.61,71423,41173654.0,4.91,-0.34,-0.02,1.62
2010-01-25,5.82,5.87,5.88,5.75,46431,27067829.0,2.21,-0.34,-0.02,1.06
2010-01-26,5.82,5.74,5.86,5.66,52054,29883970.0,3.41,-2.21,-0.13,1.18
2010-01-27,5.68,5.62,5.72,5.45,56335,31343112.0,4.7,-2.09,-0.12,1.28
2010-01-28,5.58,5.44,5.58,5.43,102900,56139217.0,2.67,-3.2,-0.18,2.34
2010-01-29,5.26,5.29,5.42,5.26,64979,34733038.0,2.94,-2.76,-0.15,1.48
2010-02-01,5.32,5.03,5.33,5.03,91805,46437600.0,5.67,-4.91,-0.26,2.09
2010-02-02,5.01,4.79,5.07,4.78,111107,54967652.0,5.77,-4.77,-0.24,2.53
2010-02-03,4.75,4.91,4.94,4.68,114702,54986681.0,5.43,2.51,0.12,2.61
2010-02-04,4.85,4.97,5.02,4.8,73022,35784477.0,4.48,1.22,0.06,1.66
2010-02-05,4.89,5.02,5.14,4.85,86055,43227957.0,5.84,1.01,0.05,1.96
2010-02-08,5.0,5.0,5.09,4.89,38524,19292661.0,3.98,-0.4,-0.02,0.88
2010-02-09,5.0,5.02,5.05,4.93,29810,14949226.0,2.4,0.4,0.02,0.68
2010-02-10,5.05,5.09,5.13,5.01,40653,20653788.0,2.39,1.39,0.07,0.92
2010-02-11,5.08,5.34,5.34,5.06,57905,30675894.0,5.5,4.91,0.25,1.32
2010-02-12,5.47,5.29,5.48,5.25,62392,33460514.0,4.31,-0.94,-0.05,1.42
2010-02-22,5.22,5.33,5.38,5.22,27692,14694069.0,3.02,0.76,0.04,0.63
2010-02-23,5.31,5.26,5.31,5.16,47543,24881370.0,2.81,-1.31,-0.07,1.08
2010-02-24,5.23,5.34,5.38,5.21,34605,18402712.0,3.23,1.52,0.08,0.79
2010-02-25,5.35,5.39,5.43,5.34,40177,21678598.0,1.69,0.94,0.05,0.91
