datetime,open,close,high,low,volume,turnover,amplitude,pricelimit,change,turnoverratio
2020-08-12,150.86,157.0,198.0,150.0,220385,3588446152.0,35.97,17.65,23.55,58.27
2020-08-13,152.04,137.88,153.0,137.33,131000,1883258359.0,9.98,-12.18,-19.12,34.64
2020-08-14,138.0,139.0,143.39,137.0,49033,689281683.0,4.63,0.81,1.12,12.96
2020-08-17,136.69,133.9,137.0,132.63,59618,799773354.0,3.14,-3.67,-5.1,15.76
2020-08-18,133.75,138.79,140.68,131.68,65799,897993498.0,6.72,3.65,4.89,17.4
2020-08-19,136.1,132.61,136.68,132.6,38447,517038703.0,2.94,-4.45,-6.18,10.17
2020-08-20,131.69,127.72,133.6,127.11,36382,472426840.0,4.89,-3.69,-4.89,9.62
2020-08-21,128.68,128.54,130.18,127.46,18716,240387895.0,2.13,0.64,0.82,4.95
2020-08-24,127.9,121.14,128.05,120.5,32112,393507824.0,5.87,-5.76,-7.4,8.49
2020-08-25,121.5,117.31,121.99,115.35,37246,439472159.0,5.48,-3.16,-3.83,9.85
2020-08-26,116.88,114.67,119.47,114.51,20144,235097501.0,4.23,-2.25,-2.64,5.33
2020-08-27,114.67,111.65,115.39,108.0,27875,313253732.0,6.44,-2.63,-3.02,7.37
2020-08-28,111.01,107.9,111.6,107.46,26881,291892895.0,3.71,-3.36,-3.75,7.11
2020-08-31,108.15,110.21,112.81,108.15,18692,206948756.0,4.32,2.14,2.31,4.94
2020-09-01,111.1,110.55,111.2,108.38,12350,135750729.0,2.56,0.31,0.34,3.27
2020-09-02,110.55,108.71,111.41,108.5,12965,141550153.0,2.63,-1.66,-1.84,3.43
2020-09-03,109.5,113.83,118.58,109.38,33697,386915737.0,8.46,4.71,5.12,8.91
2020-09-04,112.52,113.5,113.83,111.5,12734,143792191.0,2.05,-0.29,-0.33,3.37
2020-09-07,114.73,112.07,116.0,111.8,14070,160191877.0,3.7,-1.26,-1.43,3.72
2020-09-08,112.71,109.42,113.17,108.8,12554,137667797.0,3.9,-2.36,-2.65,3.32
2020-09-09,108.7,100.48,108.7,100.4,29190,303086365.0,7.59,-8.17,-8.94,7.72
2020-09-10,101.59,98.96,102.95,98.66,14508,145709696.0,4.27,-1.51,-1.52,3.84
2020-09-11,98.0,102.2,103.01,97.65,13227,133004562.0,5.42,3.27,3.24,3.5
2020-09-14,103.79,102.36,104.86,102.1,10113,104181101.0,2.7,0.16,0.16,2.67
2020-09-15,102.0,102.72,104.41,101.21,12131,124551189.0,3.13,0.35,0.36,3.21
2020-09-16,103.22,102.51,103.8,101.7,9833,100881063.0,2.04,-0.2,-0.21,2.6
2020-09-17,102.0,106.89,108.09,101.75,25532,270857620.0,6.18,4.27,4.38,6.75
2020-09-18,106.12,106.71,108.2,105.43,13295,141525239.0,2.59,-0.17,-0.18,3.52
2020-09-21,106.0,105.82,106.67,105.8,7615,80816340.0,0.82,-0.83,-0.89,2.01
2020-09-22,105.4,101.9,105.4,101.73,14609,150131929.0,3.47,-3.7,-3.92,3.86
2020-09-23,102.55,102.42,103.3,101.75,8853,90683963.0,1.52,0.51,0.52,2.34
2020-09-24,101.6,99.97,101.9,99.88,9515,95482313.0,1.97,-2.39,-2.45,2.52
2020-09-25,100.35,99.1,100.75,99.01,5727,57030217.0,1.74,-0.87,-0.87,1.51
2020-09-28,99.11,98.22,101.89,98.12,8589,85468895.0,3.8,-0.89,-0.88,2.27
2020-09-29,98.72,98.2,99.38,98.11,7125,70274149.0,1.29,-0.02,-0.02,1.88
2020-09-30,98.2,97.65,98.85,97.6,7019,68913742.0,1.27,-0.56,-0.55,1.86
2020-10-09,98.8,100.25,100.43,98.66,8942,89074907.0,1.81,2.66,2.6,2.36
2020-10-12,102.55,104.49,105.56,102.55,19568,204741254.0,3.0,4.23,4.24,5.17
2020-10-13,104.02,104.68,105.24,103.2,8535,89099312.0,1.95,0.18,0.19,2.26
2020-10-14,104.61,102.73,104.61,102.56,8250,85286525.0,1.96,-1.86,-1.95,2.18
2020-10-15,102.95,100.37,103.28,100.05,10076,102266710.0,3.14,-2.3,-2.36,2.66
2020-10-16,100.77,100.09,101.1,99.48,7806,78062546.0,1.61,-0.28,-0.28,2.06
2020-10-19,100.81,100.1,101.48,99.74,6816,68572812.0,1.74,0.01,0.01,1.8
2020-10-20,100.15,99.18,100.15,97.81,10303,101710262.0,2.34,-0.92,-0.92,2.72
2020-10-21,99.3,98.9,100.98,98.71,9283,92387116.0,2.29,-0.28,-0.28,2.45
2020-10-22,98.92,97.6,98.92,97.0,8971,87685018.0,1.94,-1.31,-1.3,2.37
2020-10-23,97.61,95.27,98.2,95.03,13294,128054710.0,3.25,-2.39,-2.33,3.52
2020-10-26,95.0,94.67,95.82,94.0,7996,75554577.0,1.91,-0.63,-0.6,2.11
2020-10-27,94.88,95.2,95.55,94.68,5747,54689198.0,0.92,0.56,0.53,1.52
2020-10-28,95.31,92.96,95.55,92.09,12665,117976757.0,3.63,-2.35,-2.24,3.35
2020-10-29,91.99,92.0,92.64,90.88,10237,93891969.0,1.89,-1.03,-0.96,2.71
2020-10-30,92.41,90.1,92.65,90.1,12844,117019557.0,2.77,-2.07,-1.9,3.4
2020-11-02,90.07,89.01,90.47,88.79,12617,112476337.0,1.86,-1.21,-1.09,3.34
2020-11-03,89.71,91.82,92.42,89.38,8338,76043544.0,3.42,3.16,2.81,2.2
2020-11-04,92.09,90.82,92.5,90.62,7318,66697765.0,2.05,-1.09,-1.0,1.93
2020-11-05,91.92,92.53,92.88,91.11,8532,78496424.0,1.95,1.88,1.71,2.26
2020-11-06,92.61,90.9,92.87,90.68,7227,66061652.0,2.37,-1.76,-1.63,1.91
2020-11-09,91.33,93.5,94.1,91.31,11458,106582106.0,3.07,2.86,2.6,3.03
2020-11-10,93.6,97.65,99.8,92.92,25511,248999995.0,7.36,4.44,4.15,6.75
2020-11-11,96.97,99.9,102.88,96.2,27955,281862128.0,6.84,2.3,2.25,7.39
2020-11-12,101.1,98.76,102.88,98.44,18926,190662549.0,4.44,-1.14,-1.14,5.0
2020-11-13,98.43,101.92,102.82,97.74,17265,174072363.0,5.14,3.2,3.16,4.56
2020-11-16,102.32,101.57,103.28,100.26,10278,103911220.0,2.96,-0.34,-0.35,2.72
2020-11-17,101.87,97.84,102.35,96.98,16100,158160407.0,5.29,-3.67,-3.73,4.26
2020-11-18,98.0,97.9,98.56,96.96,7303,71357036.0,1.64,0.06,0.06,1.93
2020-11-19,97.7,98.52,99.59,96.5,8578,84060649.0,3.16,0.63,0.62,2.27
2020-11-20,98.26,98.03,98.37,97.01,6132,59955965.0,1.38,-0.5,-0.49,1.62
2020-11-23,98.05,99.7,101.0,97.18,10985,109368569.0,3.9,1.7,1.67,2.9
2020-11-24,99.02,98.75,100.01,98.52,5955,58958762.0,1.49,-0.95,-0.95,1.57
2020-11-25,99.54,97.7,99.63,97.17,7151,70017122.0,2.49,-1.06,-1.05,1.89
2020-11-26,97.68,96.89,98.39,96.38,6455,62675749.0,2.06,-0.83,-0.81,1.71
2020-11-27,96.92,95.81,97.49,95.68,5433,52380248.0,1.87,-1.11,-1.08,1.44
2020-11-30,95.71,96.16,96.74,95.5,5070,48826845.0,1.29,0.37,0.35,1.34
2020-12-01,96.0,96.28,96.5,95.85,4343,41753931.0,0.68,0.12,0.12,1.15
2020-12-02,96.0,95.28,96.35,95.18,7468,71384875.0,1.22,-1.04,-1.0,1.97
2020-12-03,95.05,94.18,95.34,94.11,5813,54955466.0,1.29,-1.15,-1.1,1.54
2020-12-04,94.2,93.71,94.21,93.41,4799,44963196.0,0.85,-0.5,-0.47,1.27
2020-12-07,93.72,94.24,95.47,93.72,6064,57377048.0,1.87,0.57,0.53,1.6
2020-12-08,94.48,92.97,94.77,92.75,6166,57506959.0,2.14,-1.35,-1.27,1.63
2020-12-09,92.97,90.82,93.03,90.31,7861,71756735.0,2.93,-2.31,-2.15,2.08
2020-12-10,91.12,90.9,91.7,90.5,4099,37279263.0,1.32,0.09,0.08,1.08
2020-12-11,91.17,91.52,92.23,90.81,6533,59707012.0,1.56,0.68,0.62,1.73
2020-12-14,91.77,91.58,91.8,89.92,4317,39336012.0,2.05,0.07,0.06,1.14
2020-12-15,91.58,93.74,94.14,91.58,7176,67005470.0,2.8,2.36,2.16,1.9
2020-12-16,93.74,92.57,93.88,92.21,4505,41886180.0,1.78,-1.25,-1.17,1.19
2020-12-17,92.98,91.66,92.99,90.0,6086,55549953.0,3.23,-0.98,-0.91,1.61
2020-12-18,91.51,90.06,92.18,89.98,5231,47394558.0,2.4,-1.75,-1.6,1.38
2020-12-21,90.06,90.85,91.0,89.8,4009,36290651.0,1.33,0.88,0.79,1.06
2020-12-22,90.83,89.66,90.85,89.27,5966,53683206.0,1.74,-1.31,-1.19,1.58
2020-12-23,89.66,88.56,90.12,88.48,6607,58778455.0,1.83,-1.23,-1.1,1.75
2020-12-24,88.56,85.52,88.92,85.06,9539,82523643.0,4.36,-3.43,-3.04,2.52
2020-12-25,85.39,85.58,87.29,84.79,5131,44052177.0,2.92,0.07,0.06,1.36
2020-12-28,86.86,84.23,86.86,83.16,7148,60109271.0,4.32,-1.58,-1.35,1.89
2020-12-29,84.25,84.46,84.58,83.4,3822,32140886.0,1.4,0.27,0.23,1.01
2020-12-30,84.5,83.85,84.5,83.66,3407,28642537.0,0.99,-0.72,-0.61,0.9
2020-12-31,83.6,85.05,86.25,83.53,5909,50456856.0,3.24,1.43,1.2,1.56
2021-01-04,85.26,90.26,91.49,85.26,11888,106495931.0,7.33,6.13,5.21,3.14
2021-01-05,90.9,89.55,90.9,89.0,5755,51533717.0,2.11,-0.79,-0.71,1.52
2021-01-06,89.17,87.11,89.9,86.58,8138,71142647.0,3.71,-2.72,-2.44,2.15
2021-01-07,87.11,85.16,87.8,84.0,7998,68327076.0,4.36,-2.24,-1.95,2.11
2021-01-08,85.6,85.5,86.45,83.6,4385,37293687.0,3.35,0.4,0.34,1.16
2021-01-11,85.35,85.6,87.77,85.05,5736,49609319.0,3.18,0.12,0.1,1.52
2021-01-12,85.6,86.44,87.38,85.1,4433,38340636.0,2.66,0.98,0.84,1.17
2021-01-13,86.5,84.39,86.6,84.02,6755,57249824.0,2.98,-2.37,-2.05,1.79
2021-01-14,84.53,86.26,87.67,83.68,7659,65773836.0,4.73,2.22,1.87,2.03
2021-01-15,86.38,87.56,88.5,85.5,7477,65363341.0,3.48,1.51,1.3,1.98
2021-01-18,87.84,87.34,88.9,86.9,5686,49815205.0,2.28,-0.25,-0.22,1.5
2021-01-19,87.64,87.68,88.69,86.89,4798,42070657.0,2.06,0.39,0.34,1.27
2021-01-20,87.13,86.99,87.99,86.45,4598,40002826.0,1.76,-0.79,-0.69,1.22
2021-01-21,86.99,86.85,87.65,86.0,5875,51001718.0,1.9,-0.16,-0.14,1.55
2021-01-22,86.25,85.64,86.94,85.4,6831,58772391.0,1.77,-1.39,-1.21,1.81
2021-01-25,85.27,84.0,85.27,83.77,7622,64223199.0,1.75,-1.91,-1.64,2.02
2021-01-26,84.36,84.0,84.85,83.51,3678,30930654.0,1.6,0.0,0.0,0.97
2021-01-27,84.05,82.67,84.05,82.31,5593,46296969.0,2.07,-1.58,-1.33,1.48
2021-01-28,82.03,81.31,82.81,81.26,5542,45461014.0,1.87,-1.65,-1.36,1.47
2021-01-29,81.31,79.0,82.12,78.91,8084,64555426.0,3.95,-2.84,-2.31,2.14
2021-02-01,78.5,79.31,79.99,78.5,4238,33540107.0,1.89,0.39,0.31,1.12
2021-02-02,79.4,79.09,80.5,78.99,3591,28607640.0,1.9,-0.28,-0.22,0.95
2021-02-03,79.1,78.3,79.62,78.21,4834,38079088.0,1.78,-1.0,-0.79,1.28
2021-02-04,77.99,75.25,78.41,74.51,8404,63953138.0,4.98,-3.9,-3.05,2.22
2021-02-05,75.5,76.2,77.59,75.5,5138,39473298.0,2.78,1.26,0.95,1.36
2021-02-08,75.51,75.73,76.73,75.04,3396,25703040.0,2.22,-0.62,-0.47,0.9
2021-02-09,75.7,76.93,77.75,75.2,4505,34687340.0,3.37,1.58,1.2,1.19
2021-02-10,76.93,76.88,77.86,76.61,5099,39293207.0,1.62,-0.06,-0.05,1.35
2021-02-18,77.56,78.59,79.86,76.11,15321,119803443.0,4.88,2.22,1.71,3.81
