datetime,open,close,high,low,volume,turnover,amplitude,pricelimit,change,turnoverratio
2023-03-28,82.92,87.0,93.5,81.0,68161,592026404.0,19.6,36.41,23.22,64.15
2023-03-29,80.37,78.08,83.98,77.77,52190,421316623.0,7.14,-10.25,-8.92,49.12
2023-03-30,78.91,85.3,86.59,78.02,55166,459096916.0,10.98,9.25,7.22,51.92
2023-03-31,83.03,80.6,84.0,78.73,39976,323187578.0,6.18,-5.51,-4.7,37.62
2023-04-03,77.79,78.06,79.3,76.05,37700,291098254.0,4.03,-3.15,-2.54,35.48
2023-04-04,77.0,72.45,77.0,72.2,36785,272693955.0,6.15,-7.19,-5.61,34.62
2023-04-06,71.8,72.0,73.84,69.98,22176,159381175.0,5.33,-0.62,-0.45,20.87
2023-04-07,71.85,71.89,72.55,70.64,17976,129050849.0,2.65,-0.15,-0.11,16.92
2023-04-10,71.14,69.79,72.14,69.79,19064,134712801.0,3.27,-2.92,-2.1,17.94
2023-04-11,69.3,68.95,69.88,68.33,13904,95929208.0,2.22,-1.2,-0.84,13.09
2023-04-12,68.5,70.21,70.46,68.5,15688,109377424.0,2.84,1.83,1.26,14.77
2023-04-13,69.61,68.48,69.9,68.31,12133,83709928.0,2.26,-2.46,-1.73,11.42
2023-04-14,68.51,68.77,69.2,67.55,11963,81811716.0,2.41,0.42,0.29,11.26
2023-04-17,68.9,70.6,71.7,68.5,19906,140596194.0,4.65,2.66,1.83,18.74
2023-04-18,70.3,68.48,70.44,68.25,13631,93728709.0,3.1,-3.0,-2.12,12.83
2023-04-19,68.25,70.33,71.5,67.81,15525,108345131.0,5.39,2.7,1.85,14.61
2023-04-20,72.44,74.87,76.66,72.41,37250,279356017.0,6.04,6.46,4.54,35.06
2023-04-21,72.5,70.8,73.88,70.03,26512,189512946.0,5.14,-5.44,-4.07,24.95
2023-04-24,70.01,74.42,76.8,68.05,26758,193567948.0,12.36,5.11,3.62,25.18
2023-04-25,71.0,71.67,73.42,70.01,19618,140175202.0,4.58,-3.7,-2.75,18.46
2023-04-26,70.17,69.95,71.19,68.6,14771,103239588.0,3.61,-2.4,-1.72,13.9
2023-04-27,68.0,63.99,69.41,63.96,19384,129078932.0,7.79,-8.52,-5.96,18.24
2023-04-28,63.69,64.81,65.95,63.65,10540,68475131.0,3.59,1.28,0.82,9.92
2023-05-04,65.0,64.81,66.66,64.2,8247,53897904.0,3.8,0.0,0.0,7.76
2023-05-05,64.51,61.93,65.5,61.72,11207,70169354.0,5.83,-4.44,-2.88,10.55
2023-05-08,62.3,62.35,62.97,61.41,7405,46043396.0,2.52,0.68,0.42,6.97
2023-05-09,62.2,62.5,64.0,61.01,10315,64372031.0,4.8,0.24,0.15,9.71
2023-05-10,62.02,62.32,62.49,61.1,5890,36477825.0,2.22,-0.29,-0.18,5.54
2023-05-11,62.8,63.32,64.8,62.8,11358,72603637.0,3.21,1.6,1.0,10.69
2023-05-12,63.21,62.02,63.24,61.0,7279,45267886.0,3.54,-2.05,-1.3,6.85
2023-05-15,62.02,63.14,63.18,61.68,6092,38130663.0,2.42,1.81,1.12,5.73
2023-05-16,63.28,63.7,64.6,62.22,9308,59121019.0,3.77,0.89,0.56,8.76
2023-05-17,63.35,65.33,65.49,63.06,10515,67781668.0,3.81,2.56,1.63,9.9
2023-05-18,65.2,65.0,66.48,64.66,11667,76565644.0,2.79,-0.51,-0.33,10.98
2023-05-19,65.33,66.75,68.6,64.73,13154,88206320.0,5.95,2.69,1.75,12.38
2023-05-22,66.25,69.17,69.46,66.21,14051,95496113.0,4.87,3.63,2.42,13.22
2023-05-23,68.63,69.9,70.7,67.22,13464,92881760.0,5.03,1.06,0.73,12.67
2023-05-24,69.08,70.05,71.12,68.33,12366,86070858.0,3.99,0.21,0.15,11.64
2023-05-25,72.8,74.2,83.0,71.0,30844,234633961.0,17.13,5.92,4.15,29.03
2023-05-26,53.53,52.78,55.5,51.56,24306,128543185.0,5.31,-28.87,-21.42,17.6
2023-05-29,51.99,55.8,58.7,51.99,28942,160382043.0,12.71,5.72,3.02,20.95
2023-05-30,55.4,54.55,57.48,54.3,21486,119666193.0,5.7,-2.24,-1.25,15.56
2023-05-31,53.58,53.6,54.49,52.88,13368,71876514.0,2.95,-1.74,-0.95,9.68
2023-06-01,53.11,54.15,55.51,53.01,13852,75151043.0,4.66,1.03,0.55,10.03
2023-06-02,54.11,52.87,54.69,52.58,12351,65738815.0,3.9,-2.36,-1.28,8.94
2023-06-05,52.71,52.38,53.88,52.14,7468,39494942.0,3.29,-0.93,-0.49,5.41
2023-06-06,52.5,51.69,53.22,51.26,10016,52366132.0,3.74,-1.32,-0.69,7.25
2023-06-07,51.23,55.6,56.44,51.22,25107,136640514.0,10.1,7.56,3.91,18.18
2023-06-08,54.9,52.5,54.9,52.42,18371,97857513.0,4.46,-5.58,-3.1,13.3
2023-06-09,52.24,52.2,52.74,50.75,14049,72653628.0,3.79,-0.57,-0.3,10.17
2023-06-12,51.95,52.45,52.84,51.66,8765,45849572.0,2.26,0.48,0.25,6.35
2023-06-13,51.96,52.73,52.81,51.52,8127,42503437.0,2.46,0.53,0.28,5.88
2023-06-14,52.62,52.26,52.75,51.31,9108,47416747.0,2.73,-0.89,-0.47,6.59
2023-06-15,52.18,53.58,55.3,52.18,22935,124016084.0,5.97,2.53,1.32,16.6
2023-06-16,53.01,54.38,54.78,52.19,16056,86117810.0,4.83,1.49,0.8,11.62
2023-06-19,54.15,55.1,55.38,54.05,15383,84404903.0,2.45,1.32,0.72,11.14
2023-06-20,54.94,57.77,59.2,53.53,35739,204139983.0,10.29,4.85,2.67,25.87
2023-06-21,56.74,57.83,59.9,55.11,38041,219084637.0,8.29,0.1,0.06,27.54
2023-06-26,57.0,54.77,57.79,54.12,21807,121050605.0,6.35,-5.29,-3.06,15.79
2023-06-27,54.7,52.66,55.1,52.38,19396,103354170.0,4.97,-3.85,-2.11,14.04
2023-06-28,52.56,50.95,52.71,49.15,16766,84939939.0,6.76,-3.25,-1.71,12.14
