datetime,open,close,high,low,volume,turnover,amplitude,pricelimit,change,turnoverratio
2022-05-18,63.68,53.33,63.68,52.42,178181,1020604208.0,33.43,58.34,19.65,77.33
2022-05-19,55.15,53.77,57.6,52.62,136453,752920064.0,9.34,0.83,0.44,59.22
2022-05-20,53.68,55.0,55.8,51.55,121062,652141648.0,7.9,2.29,1.23,52.54
2022-05-23,54.0,51.0,54.14,50.84,110259,572857760.0,6.0,-7.27,-4.0,47.85
2022-05-24,50.1,45.61,50.73,44.88,110533,525251200.0,11.47,-10.57,-5.39,47.97
2022-05-25,45.47,45.39,47.5,45.05,75375,349017584.0,5.37,-0.48,-0.22,32.71
2022-05-26,44.63,44.9,46.35,43.18,76228,339240304.0,6.98,-1.08,-0.49,33.08
2022-05-27,44.58,45.9,47.9,44.4,82183,377156832.0,7.8,2.23,1.0,35.67
2022-05-30,47.29,52.01,52.01,46.55,122327,601072192.0,11.9,13.31,6.11,53.09
2022-05-31,51.77,49.46,52.0,48.88,88427,441538064.0,6.0,-4.9,-2.55,38.38
2022-06-01,48.83,48.26,50.49,47.91,71757,352199248.0,5.22,-2.43,-1.2,31.14
2022-06-02,49.0,49.85,50.95,47.81,78301,385669856.0,6.51,3.29,1.59,33.98
2022-06-06,48.88,50.42,51.64,48.5,66721,334143296.0,6.3,1.14,0.57,28.96
2022-06-07,50.0,47.2,50.3,47.0,59459,287892832.0,6.55,-6.39,-3.22,25.81
2022-06-08,47.3,46.25,47.9,45.6,42712,199194744.0,4.87,-2.01,-0.95,18.54
2022-06-09,46.03,46.63,47.8,45.3,52750,247162210.0,5.41,0.82,0.38,22.89
2022-06-10,45.89,46.46,47.2,45.55,35289,163331143.0,3.54,-0.36,-0.17,15.32
2022-06-13,46.26,48.23,48.48,45.8,54081,256349577.0,5.77,3.81,1.77,23.47
2022-06-14,47.35,46.86,47.7,44.44,57354,264742013.0,6.76,-2.84,-1.37,24.89
2022-06-15,46.4,51.02,55.0,46.4,109896,559958800.0,18.35,8.88,4.16,47.69
2022-06-16,50.87,51.95,53.94,50.0,88454,456419152.0,7.72,1.82,0.93,38.39
2022-06-17,51.9,54.1,55.58,51.9,83763,450754208.0,7.08,4.14,2.15,36.35
2022-06-20,54.21,54.1,54.95,52.28,56399,302822976.0,4.94,0.0,0.0,24.48
2022-06-21,53.8,54.14,57.13,53.18,63439,351138480.0,7.3,0.07,0.04,27.53
2022-06-22,53.41,51.99,54.5,51.76,48887,257832003.0,5.06,-3.97,-2.15,21.22
2022-06-23,52.9,52.86,55.0,52.16,35779,190426187.0,5.46,1.67,0.87,15.53
2022-06-24,53.5,55.09,55.5,53.2,49968,271904336.0,4.35,4.22,2.23,21.69
2022-06-27,55.06,52.29,55.47,52.2,48263,256985260.0,5.94,-5.08,-2.8,20.95
2022-06-28,52.22,52.1,52.31,50.7,38039,196026376.0,3.08,-0.36,-0.19,16.51
2022-06-29,51.44,49.62,52.66,49.62,34009,173785494.0,5.83,-4.76,-2.48,14.76
2022-06-30,49.71,50.19,50.8,49.0,21847,109283470.0,3.63,1.15,0.57,9.17
2022-07-01,50.74,49.1,51.7,49.0,23821,119534919.0,5.38,-2.17,-1.09,10.0
2022-07-04,49.21,50.01,50.23,48.73,18107,89610976.0,3.05,1.85,0.91,7.6
2022-07-05,50.01,48.1,50.44,47.79,26867,130916119.0,5.3,-3.82,-1.91,11.28
2022-07-06,47.9,47.9,48.71,47.33,16607,79563066.0,2.87,-0.42,-0.2,6.97
2022-07-07,48.4,48.39,49.39,48.31,24681,120314002.0,2.25,1.02,0.49,10.37
2022-07-08,48.13,48.25,49.78,47.88,22656,110612245.0,3.93,-0.29,-0.14,9.51
2022-07-11,47.9,47.95,48.7,47.1,16508,78843902.0,3.32,-0.62,-0.3,6.93
2022-07-12,47.99,48.97,49.39,47.6,23432,114169760.0,3.73,2.13,1.02,9.84
2022-07-13,48.7,47.21,48.89,46.86,28653,136325821.0,4.15,-3.59,-1.76,12.03
2022-07-14,46.98,47.37,48.21,46.57,21300,101039708.0,3.47,0.34,0.16,8.95
2022-07-15,47.8,47.47,49.24,47.2,25839,124236156.0,4.31,0.21,0.1,10.85
2022-07-18,47.0,48.3,48.63,46.83,22792,109392179.0,3.79,1.75,0.83,9.57
2022-07-19,48.01,49.23,49.88,48.01,27624,135609142.0,3.87,1.93,0.93,11.6
2022-07-20,49.39,50.3,51.15,49.36,35719,179423822.0,3.64,2.17,1.07,15.0
2022-07-21,49.6,48.81,50.5,48.59,24808,122191219.0,3.8,-2.96,-1.49,10.42
2022-07-22,48.9,48.0,49.2,47.69,17775,85630484.0,3.09,-1.66,-0.81,7.46
2022-07-25,49.01,48.0,50.5,47.55,25728,125880308.0,6.15,0.0,0.0,10.8
2022-07-26,47.6,50.01,50.96,47.01,41536,207030671.0,8.23,4.19,2.01,17.44
2022-07-27,49.68,49.52,50.36,49.13,24596,121837034.0,2.46,-0.98,-0.49,10.33
2022-07-28,50.01,49.99,50.79,49.3,22346,111671731.0,3.01,0.95,0.47,9.38
2022-07-29,49.61,47.98,49.92,47.78,25530,124592030.0,4.28,-4.02,-2.01,10.72
2022-08-01,48.0,49.15,49.92,47.3,24698,120719892.0,5.46,2.44,1.17,10.37
2022-08-02,48.8,45.4,48.8,44.81,35197,162728030.0,8.12,-7.63,-3.75,14.78
2022-08-03,45.62,45.77,47.5,45.62,26921,126030104.0,4.14,0.81,0.37,11.31
2022-08-04,46.1,46.46,46.8,45.6,13864,64036128.0,2.62,1.51,0.69,5.82
2022-08-05,47.02,50.48,50.76,46.99,50026,247479861.0,8.11,8.65,4.02,21.01
2022-08-08,49.7,51.45,51.78,49.4,38722,196430844.0,4.71,1.92,0.97,16.26
2022-08-09,51.12,52.77,53.26,50.71,36211,188774923.0,4.96,2.57,1.32,15.21
2022-08-10,52.21,54.01,54.69,52.05,29363,157459499.0,5.0,2.35,1.24,12.33
2022-08-11,53.76,53.12,55.35,52.88,16806,90228651.0,4.57,-1.65,-0.89,7.06
2022-08-12,53.07,53.63,55.22,52.68,24598,133212562.0,4.78,0.96,0.51,10.33
2022-08-15,53.33,52.64,54.06,52.28,17560,92693432.0,3.32,-1.85,-0.99,7.37
2022-08-16,52.13,52.1,53.58,51.82,11674,61293665.0,3.34,-1.03,-0.54,4.9
2022-08-17,52.15,52.08,52.31,51.2,9899,51261517.0,2.13,-0.04,-0.02,4.16
2022-08-18,52.0,55.55,55.55,51.34,21431,115408426.0,8.08,6.66,3.47,9.0
2022-08-19,55.55,53.62,55.97,53.5,17948,97652539.0,4.45,-3.47,-1.93,7.54
2022-08-22,53.62,53.73,54.45,52.67,13763,73882214.0,3.32,0.21,0.11,5.78
2022-08-23,53.68,53.5,54.42,53.13,9162,49182958.0,2.4,-0.43,-0.23,3.85
2022-08-24,53.85,51.57,54.34,51.57,14035,73921934.0,5.18,-3.61,-1.93,5.89
2022-08-25,51.82,49.68,52.47,49.2,14462,72571535.0,6.34,-3.66,-1.89,6.07
2022-08-26,50.0,48.76,51.04,48.45,9221,45764981.0,5.21,-1.85,-0.92,3.87
2022-08-29,49.5,50.6,51.31,49.15,10625,53444240.0,4.43,3.77,1.84,4.46
2022-08-30,50.33,49.81,50.9,49.5,8418,42095730.0,2.77,-1.56,-0.79,3.54
2022-08-31,49.84,48.42,50.18,48.16,9834,48091674.0,4.06,-2.79,-1.39,4.13
2022-09-01,48.47,48.8,49.45,48.13,7439,36326064.0,2.73,0.78,0.38,3.12
2022-09-02,48.87,51.49,51.76,48.76,12398,62640806.0,6.15,5.51,2.69,5.21
2022-09-05,51.49,51.18,51.97,50.57,7703,39302079.0,2.72,-0.6,-0.31,3.23
