datetime,open,close,high,low,volume,turnover,amplitude,pricelimit,change,turnoverratio
2022-04-26,32.0,28.05,33.8,26.81,201573,599309184.0,38.01,52.53,9.66,70.85
2022-04-27,30.0,25.59,30.88,25.43,169351,472829712.0,19.43,-8.77,-2.46,59.52
2022-04-28,24.79,30.15,31.26,24.79,191533,538154096.0,25.28,17.82,4.56,67.32
2022-04-29,29.0,31.91,35.69,27.88,191996,599548192.0,25.9,5.84,1.76,67.48
2022-05-05,30.8,34.3,35.4,27.7,188706,583084400.0,24.13,7.49,2.39,66.32
2022-05-06,32.0,29.28,34.38,29.1,181970,579237104.0,15.39,-14.64,-5.02,63.96
2022-05-09,35.14,35.14,35.14,35.14,45769,160833812.0,0.0,20.01,5.86,16.09
2022-05-10,39.0,42.17,42.17,38.71,126590,511360416.0,9.85,20.01,7.03,44.49
2022-05-11,50.0,50.6,50.6,47.66,218402,1092246592.0,6.97,19.99,8.43,76.76
2022-05-12,50.03,40.48,52.44,40.48,206357,914309808.0,23.64,-20.0,-10.12,72.53
2022-05-13,38.0,36.75,40.1,35.88,158577,592652016.0,10.42,-9.21,-3.73,55.73
2022-05-16,36.1,38.2,38.49,35.64,131330,488951872.0,7.76,3.95,1.45,46.16
2022-05-17,36.87,33.95,36.87,32.66,129933,444995200.0,11.02,-11.13,-4.25,45.67
2022-05-18,33.08,32.81,34.25,32.7,86213,287428672.0,4.57,-3.36,-1.14,30.3
2022-05-19,32.06,32.95,33.83,32.06,77507,256349484.0,5.39,0.43,0.14,27.24
2022-05-20,32.64,33.69,34.31,32.03,98288,326796144.0,6.92,2.25,0.74,34.54
2022-05-23,33.11,33.72,33.86,32.1,89818,294253552.0,5.22,0.09,0.03,31.57
2022-05-24,35.5,34.95,36.99,33.79,154010,544577552.0,9.49,3.65,1.23,54.13
2022-05-25,33.48,33.83,34.53,32.5,93267,312451408.0,5.81,-3.2,-1.12,32.78
2022-05-26,33.82,34.55,36.58,33.15,104481,367299152.0,10.14,2.13,0.72,36.72
2022-05-27,34.94,35.52,36.19,33.7,107826,379158800.0,7.21,2.81,0.97,37.9
2022-05-30,34.85,33.01,34.99,32.81,94684,319493136.0,6.14,-7.07,-2.51,33.28
2022-05-31,32.89,31.02,32.89,30.0,86535,267949513.0,8.75,-6.03,-1.99,30.41
2022-06-01,30.6,30.75,31.42,30.35,60760,187649723.0,3.45,-0.87,-0.27,21.35
2022-06-02,31.42,31.18,32.2,31.06,68848,217272160.0,3.71,1.4,0.43,24.2
2022-06-06,30.57,31.28,31.66,30.42,59132,184603529.0,3.98,0.32,0.1,20.78
2022-06-07,31.11,30.01,31.3,29.69,65624,199161668.0,5.15,-4.06,-1.27,23.06
2022-06-08,30.6,30.31,31.1,29.33,56665,171482764.0,5.9,1.0,0.3,19.92
2022-06-09,29.9,28.73,29.99,28.63,51151,149646510.0,4.49,-5.21,-1.58,17.98
2022-06-10,28.52,28.92,29.05,28.33,35353,101690611.0,2.51,0.66,0.19,12.43
2022-06-13,28.7,29.08,29.16,28.35,34002,98029327.0,2.8,0.55,0.16,11.95
2022-06-14,29.08,30.0,30.48,28.7,63326,188771426.0,6.12,3.16,0.92,22.26
2022-06-15,30.03,28.83,30.03,28.7,58886,171493358.0,4.43,-3.9,-1.17,20.7
2022-06-16,28.99,28.33,28.99,28.21,42457,120490794.0,2.71,-1.73,-0.5,14.92
2022-06-17,28.02,28.46,28.53,27.71,37488,105708129.0,2.89,0.46,0.13,13.18
2022-06-20,28.49,28.46,28.77,28.22,29700,84743302.0,1.93,0.0,0.0,10.44
2022-06-21,28.52,28.61,28.98,28.28,35019,100247765.0,2.46,0.53,0.15,12.31
2022-06-22,28.9,28.2,29.15,28.18,32078,91997463.0,3.39,-1.43,-0.41,11.27
2022-06-23,27.9,28.79,28.79,27.9,37801,107302152.0,3.16,2.09,0.59,13.29
2022-06-24,29.38,28.7,29.38,28.53,34506,99568525.0,2.95,-0.31,-0.09,12.13
2022-06-27,28.6,29.18,29.3,28.55,32530,94073293.0,2.61,1.67,0.48,11.43
2022-06-28,29.17,28.92,29.17,28.62,27285,78679116.0,1.88,-0.89,-0.26,9.59
2022-06-29,28.9,30.23,30.79,28.83,77827,231276827.0,6.78,4.53,1.31,27.35
2022-06-30,30.0,29.4,30.2,29.13,52494,154533351.0,3.54,-2.75,-0.83,18.45
2022-07-01,29.5,29.43,30.18,29.04,44967,133208187.0,3.88,0.1,0.03,15.8
2022-07-04,29.8,29.42,29.9,29.25,30764,90718247.0,2.21,-0.03,-0.01,10.81
2022-07-05,29.7,28.33,29.7,28.09,41674,119188357.0,5.47,-3.7,-1.09,14.65
2022-07-06,28.15,27.93,28.55,27.8,25935,72810033.0,2.65,-1.41,-0.4,9.12
2022-07-07,27.73,27.78,28.2,27.73,21247,59262054.0,1.68,-0.54,-0.15,7.47
2022-07-08,27.85,27.7,28.16,27.68,21205,59130589.0,1.73,-0.29,-0.08,7.45
2022-07-11,27.61,27.93,28.14,27.2,19122,53114331.0,3.39,0.83,0.23,6.72
2022-07-12,27.84,28.17,28.75,27.53,39721,112495362.0,4.37,0.86,0.24,13.96
2022-07-13,29.0,28.31,29.4,28.19,42335,121677933.0,4.3,0.5,0.14,14.88
2022-07-14,27.35,28.3,28.9,27.33,34630,97129125.0,5.55,-0.04,-0.01,12.17
2022-07-15,28.03,29.91,30.48,27.37,84481,247228655.0,10.99,5.69,1.61,29.69
2022-07-18,29.7,30.81,31.33,29.4,86485,265976667.0,6.45,3.01,0.9,30.4
2022-07-19,30.41,30.09,30.79,29.91,56125,169778434.0,2.86,-2.34,-0.72,19.73
2022-07-20,30.11,29.65,30.3,29.4,33970,100810976.0,2.99,-1.46,-0.44,11.94
2022-07-21,29.64,29.24,29.75,29.09,24596,72086472.0,2.23,-1.38,-0.41,8.64
2022-07-22,29.6,29.35,30.25,29.28,41117,122194225.0,3.32,0.38,0.11,14.45
2022-07-25,29.1,29.24,29.92,28.9,24972,73318161.0,3.48,-0.37,-0.11,8.78
2022-07-26,29.2,28.94,29.56,27.8,37639,106935487.0,6.02,-1.03,-0.3,13.23
2022-07-27,28.64,28.64,28.97,28.5,21403,61347012.0,1.62,-1.04,-0.3,7.52
2022-07-28,28.64,28.24,28.88,28.22,22353,63838226.0,2.3,-1.4,-0.4,7.86
2022-07-29,28.48,27.73,28.48,27.58,22397,62635995.0,3.19,-1.81,-0.51,7.87
2022-08-01,27.9,27.76,27.9,27.43,14116,39083776.0,1.69,0.11,0.03,4.96
2022-08-02,27.72,25.1,27.72,24.65,46451,118926412.0,11.06,-9.58,-2.66,16.33
2022-08-03,25.14,25.08,26.11,24.78,23032,58665693.0,5.3,-0.08,-0.02,8.09
2022-08-04,25.06,25.42,25.46,24.8,17158,43225219.0,2.63,1.36,0.34,6.03
2022-08-05,25.6,25.37,25.6,25.04,13906,35150272.0,2.2,-0.2,-0.05,4.89
2022-08-08,25.32,25.59,25.62,25.15,12480,31752303.0,1.85,0.87,0.22,4.39
2022-08-09,25.53,25.64,25.81,25.43,11561,29637273.0,1.48,0.2,0.05,4.06
2022-08-10,25.66,25.36,25.7,25.18,14572,36991043.0,2.03,-1.09,-0.28,5.12
2022-08-11,25.61,25.57,25.75,25.4,11993,30679720.0,1.38,0.83,0.21,4.22
2022-08-12,25.58,25.38,25.7,25.24,14541,37015695.0,1.8,-0.74,-0.19,5.11
2022-08-15,25.29,25.57,25.62,25.06,12925,32731684.0,2.21,0.75,0.19,4.54
2022-08-16,25.57,25.6,25.73,25.46,12943,33125947.0,1.06,0.12,0.03,4.55
2022-08-17,25.7,25.68,26.19,25.66,21940,56713184.0,2.07,0.31,0.08,7.71
2022-08-18,25.51,25.01,25.51,24.96,21610,54300581.0,2.14,-2.61,-0.67,7.59
2022-08-19,25.01,24.7,25.23,24.69,17211,42799288.0,2.16,-1.24,-0.31,6.05
2022-08-22,24.64,24.84,24.96,24.5,11093,27494047.0,1.86,0.57,0.14,3.9
2022-08-23,24.68,24.99,25.4,24.65,15317,38227164.0,3.02,0.6,0.15,5.38
2022-08-24,24.99,23.9,25.3,23.88,22593,54911120.0,5.68,-4.36,-1.09,7.94
2022-08-25,24.18,24.32,24.66,23.74,19746,47959492.0,3.85,1.76,0.42,6.94
2022-08-26,24.27,24.39,24.77,24.08,12557,30689403.0,2.84,0.29,0.07,4.41
2022-08-29,23.88,24.23,24.27,23.82,9146,22020975.0,1.85,-0.66,-0.16,3.21
2022-08-30,24.3,24.17,24.6,24.05,8656,21016360.0,2.27,-0.25,-0.06,3.04
2022-08-31,24.18,24.31,24.49,23.8,13936,33674062.0,2.85,0.58,0.14,4.9
2022-09-01,24.58,24.11,24.89,24.07,16334,40020887.0,3.37,-0.82,-0.2,5.74
2022-09-02,23.8,24.3,24.33,23.8,10550,25433794.0,2.2,0.79,0.19,3.71
2022-09-05,24.29,24.37,24.65,24.23,9185,22404821.0,1.73,0.29,0.07,3.23
2022-09-06,24.48,24.4,24.51,24.16,7763,18870151.0,1.44,0.12,0.03,2.73
2022-09-07,24.4,24.42,24.68,24.22,11882,29035921.0,1.89,0.08,0.02,4.18
2022-09-08,24.75,23.91,25.15,23.9,20427,49890780.0,5.12,-2.09,-0.51,7.18
2022-09-09,23.7,24.0,24.24,23.51,10438,25005468.0,3.05,0.38,0.09,3.67
2022-09-13,24.03,24.36,24.37,24.01,9984,24134585.0,1.5,1.5,0.36,3.51
2022-09-14,24.0,24.3,24.33,23.88,9077,21916960.0,1.85,-0.25,-0.06,3.19
2022-09-15,24.3,24.23,24.38,23.61,14717,35320496.0,3.17,-0.29,-0.07,5.17
2022-09-16,24.23,23.01,24.27,23.01,14400,33845740.0,5.2,-5.04,-1.22,5.06
2022-09-19,23.01,23.12,23.18,22.4,11536,26357604.0,3.39,0.48,0.11,4.05
2022-09-20,23.28,23.47,23.73,23.02,11088,25957672.0,3.07,1.51,0.35,3.9
2022-09-21,23.47,23.68,23.73,23.02,8255,19380305.0,3.03,0.89,0.21,2.9
2022-09-22,23.59,23.72,23.94,23.41,7178,17005495.0,2.24,0.17,0.04,2.52
2022-09-23,23.63,23.03,23.92,23.02,11577,27250141.0,3.79,-2.91,-0.69,4.07
2022-09-26,22.69,22.36,23.13,22.35,10920,24618146.0,3.39,-2.91,-0.67,3.84
2022-09-27,22.36,23.3,23.47,22.36,11202,25801057.0,4.96,4.2,0.94,3.94
2022-09-28,23.26,22.72,23.65,22.7,10713,24818107.0,4.08,-2.49,-0.58,3.77
2022-09-29,22.86,22.57,23.17,22.56,8553,19575649.0,2.68,-0.66,-0.15,3.01
2022-09-30,22.58,22.42,22.8,22.36,7873,17736538.0,1.95,-0.66,-0.15,2.77
2022-10-10,22.5,20.88,22.68,20.85,13022,28042517.0,8.16,-6.87,-1.54,4.58
2022-10-11,21.01,20.94,21.21,20.61,6403,13374592.0,2.87,0.29,0.06,2.25
2022-10-12,21.0,21.61,21.67,20.71,7844,16596019.0,4.58,3.2,0.67,2.76
2022-10-13,21.61,22.47,23.5,21.56,27509,62208001.0,8.98,3.98,0.86,9.67
2022-10-14,22.56,22.48,23.1,22.3,22170,50071341.0,3.56,0.04,0.01,7.79
2022-10-17,22.01,22.6,22.63,21.9,18786,42140377.0,3.25,0.53,0.12,6.6
2022-10-18,22.34,21.96,22.5,21.9,13717,30354903.0,2.65,-2.83,-0.64,4.82
2022-10-19,21.88,21.33,22.11,21.22,10857,23414374.0,4.05,-2.87,-0.63,3.82
2022-10-20,21.29,20.98,21.4,20.93,10195,21527637.0,2.2,-1.64,-0.35,3.58
2022-10-21,20.97,20.75,21.25,20.71,7178,15035423.0,2.57,-1.1,-0.23,2.52
2022-10-24,20.67,19.8,20.96,19.78,20677,41999788.0,5.69,-4.58,-0.95,7.27
2022-10-25,19.6,19.3,19.99,18.8,14181,27299760.0,6.01,-2.53,-0.5,4.98
2022-10-26,19.97,19.99,20.84,19.9,24669,50062149.0,4.87,3.58,0.69,8.67
