datetime,open,close,high,low,volume,turnover,amplitude,pricelimit,change,turnoverratio
2022-03-07,251.0,260.0,277.98,234.56,116994,2962831856.0,22.91,37.2,70.5,75.88
2022-03-08,260.0,261.3,273.0,253.0,50766,1341096576.0,7.69,0.5,1.3,32.93
2022-03-09,264.69,291.5,291.5,262.0,41754,1154673904.0,11.29,11.56,30.2,27.08
2022-03-10,292.0,293.17,296.15,281.11,41681,1198926192.0,5.16,0.57,1.67,27.03
2022-03-11,287.0,288.5,292.0,279.1,21698,618375216.0,4.4,-1.59,-4.67,14.07
2022-03-14,281.88,275.1,302.6,270.11,22373,648369648.0,11.26,-4.64,-13.4,14.51
2022-03-15,271.0,275.5,284.5,263.3,21509,592695168.0,7.71,0.15,0.4,13.95
2022-03-16,277.99,268.1,277.99,250.0,23986,631196112.0,10.16,-2.69,-7.4,15.56
2022-03-17,266.01,269.4,282.0,265.52,12484,341395600.0,6.15,0.48,1.3,8.1
2022-03-18,269.0,269.42,273.85,251.45,15466,406652320.0,8.31,0.01,0.02,10.03
2022-03-21,265.5,270.01,276.44,257.36,10409,278073216.0,7.08,0.22,0.59,6.75
2022-03-22,281.0,270.0,282.98,263.31,11148,303540192.0,7.28,0.0,-0.01,7.23
2022-03-23,267.03,283.0,293.86,266.0,13830,390997472.0,10.32,4.81,13.0,8.97
2022-03-24,281.8,276.0,286.88,276.0,7005,196437024.0,3.84,-2.47,-7.0,4.54
2022-03-25,274.0,270.86,281.51,266.14,8912,243383219.0,5.57,-1.86,-5.14,5.78
2022-03-28,267.01,265.5,269.0,257.58,6678,174961761.0,4.22,-1.98,-5.36,4.33
2022-03-29,266.0,268.76,271.6,263.22,4913,131473801.0,3.16,1.23,3.26,3.19
2022-03-30,269.5,265.8,270.5,262.11,4781,127620779.0,3.12,-1.1,-2.96,3.1
2022-03-31,266.0,251.38,266.0,246.34,10044,255689084.0,7.4,-5.43,-14.42,6.51
2022-04-01,247.74,260.1,261.95,247.74,5964,154088548.0,5.65,3.47,8.72,3.87
2022-04-06,256.73,264.0,265.99,251.58,4430,114618261.0,5.54,1.5,3.9,2.87
2022-04-07,263.0,257.27,264.0,256.0,4652,120548724.0,3.03,-2.55,-6.73,3.02
2022-04-08,253.77,268.99,270.69,253.38,4859,128563582.0,6.73,4.56,11.72,3.15
2022-04-11,271.5,264.0,271.5,260.0,3693,97726419.0,4.28,-1.86,-4.99,2.4
2022-04-12,260.01,280.0,280.0,260.01,6303,173170788.0,7.57,6.06,16.0,4.09
2022-04-13,274.39,275.0,281.88,269.0,3578,98495614.0,4.6,-1.79,-5.0,2.32
2022-04-14,275.0,270.88,280.98,269.33,5069,138861490.0,4.24,-1.5,-4.12,3.29
2022-04-15,267.01,271.2,274.66,260.0,4340,116222755.0,5.41,0.12,0.32,2.81
2022-04-18,267.0,281.17,284.29,267.0,4643,129243839.0,6.38,3.68,9.97,3.01
2022-04-19,280.0,280.9,285.58,276.4,4046,113780193.0,3.26,-0.1,-0.27,2.62
2022-04-20,280.9,278.1,281.94,273.84,2757,76643824.0,2.88,-1.0,-2.8,1.79
2022-04-21,275.5,268.17,282.1,268.12,2642,72585441.0,5.03,-3.57,-9.93,1.71
2022-04-22,263.0,264.33,274.12,263.0,2636,70675674.0,4.15,-1.43,-3.84,1.71
2022-04-25,260.48,253.33,266.9,253.33,2990,77358021.0,5.13,-4.16,-11.0,1.94
2022-04-26,254.0,252.01,263.54,252.0,4386,112775073.0,4.56,-0.52,-1.32,2.84
2022-04-27,248.11,279.67,280.87,246.0,4587,122249882.0,13.84,10.98,27.66,2.97
2022-04-28,276.0,273.0,278.0,272.0,2694,73919972.0,2.15,-2.38,-6.67,1.75
2022-04-29,273.2,280.9,281.0,269.2,3856,106318771.0,4.32,2.89,7.9,2.5
2022-05-05,278.01,291.8,296.82,278.0,8659,251029029.0,6.7,3.88,10.9,5.62
2022-05-06,288.0,301.57,306.56,286.61,6006,178395568.0,6.84,3.35,9.77,3.9
2022-05-09,310.0,337.6,347.98,301.0,8083,259893902.0,15.58,11.95,36.03,5.24
2022-05-10,330.11,332.98,354.9,329.05,6914,232796805.0,7.66,-1.37,-4.62,4.48
2022-05-11,333.0,327.5,339.76,322.22,8195,271193440.0,5.27,-1.65,-5.48,5.32
2022-05-12,322.07,331.6,331.6,321.16,3607,117951476.0,3.19,1.25,4.1,2.34
2022-05-13,329.99,334.0,335.67,326.5,3418,113309758.0,2.77,0.72,2.4,2.22
2022-05-16,337.51,333.85,343.8,332.88,3218,108452187.0,3.27,-0.04,-0.15,2.09
2022-05-17,332.51,332.51,336.5,328.0,3036,100493359.0,2.55,-0.4,-1.34,1.97
2022-05-18,333.33,350.0,358.66,330.07,5417,188484971.0,8.6,5.26,17.49,3.51
2022-05-19,343.0,352.81,354.1,343.0,3801,132399608.0,3.17,0.8,2.81,2.47
2022-05-20,351.0,347.2,359.9,346.0,3300,115579227.0,3.94,-1.59,-5.61,2.14
2022-05-23,345.05,348.2,349.62,340.2,2555,88089954.0,2.71,0.29,1.0,1.66
2022-05-24,346.54,330.2,352.65,330.02,3594,122495719.0,6.5,-5.17,-18.0,2.33
2022-05-25,330.0,343.8,349.0,328.2,3556,120770614.0,6.3,4.12,13.6,2.31
2022-05-26,341.68,339.3,356.0,338.0,4911,170572964.0,5.24,-1.31,-4.5,3.19
2022-05-27,338.96,333.52,342.7,331.53,2236,75264275.0,3.29,-1.7,-5.78,1.45
2022-05-30,336.0,347.6,347.86,331.0,2935,100405411.0,5.06,4.22,14.08,1.9
2022-05-31,346.31,346.4,351.88,343.66,2245,77760413.0,2.36,-0.35,-1.2,1.46
2022-06-01,346.66,352.0,352.0,344.51,1832,63650120.0,2.16,1.62,5.6,1.19
2022-06-02,351.47,371.0,373.65,351.47,4187,152043604.0,6.3,5.4,19.0,2.72
2022-06-06,268.0,287.0,297.77,267.01,6824,196097778.0,8.29,-22.64,-84.0,3.16
2022-06-07,282.02,282.0,285.0,272.0,6627,184078456.0,4.53,-1.74,-5.0,3.07
2022-06-08,279.98,272.0,279.98,268.4,4631,126494584.0,4.11,-3.55,-10.0,2.15
2022-06-09,269.74,268.82,273.52,263.21,3734,99851475.0,3.79,-1.17,-3.18,1.73
2022-06-10,268.0,278.67,281.78,265.01,5140,141176392.0,6.24,3.66,9.85,2.38
2022-06-13,275.67,281.0,281.08,272.18,2531,70040439.0,3.19,0.84,2.33,1.17
2022-06-14,276.0,276.22,280.48,263.76,4561,123830161.0,5.95,-1.7,-4.78,2.11
2022-06-15,275.0,282.97,287.09,269.96,6258,174737018.0,6.2,2.44,6.75,2.9
2022-06-16,281.01,277.09,292.88,276.51,4287,121715681.0,5.79,-2.08,-5.88,1.99
2022-06-17,275.31,279.8,283.22,274.0,3107,86545376.0,3.33,0.98,2.71,1.44
2022-06-20,280.01,280.7,283.55,275.19,3212,89714150.0,2.99,0.32,0.9,1.49
2022-06-21,280.68,276.02,280.68,271.85,3160,87225625.0,3.15,-1.67,-4.68,1.46
2022-06-22,276.02,280.88,285.88,274.0,2867,80433244.0,4.3,1.76,4.86,1.33
2022-06-23,281.77,296.0,298.58,280.01,4723,137536768.0,6.61,5.38,15.12,2.19
2022-06-24,297.95,285.02,299.0,284.01,4793,138148070.0,5.06,-3.71,-10.98,2.22
2022-06-27,285.0,254.16,285.0,254.1,14496,380689712.0,10.84,-10.83,-30.86,6.72
2022-06-28,254.99,258.79,262.85,251.77,5657,146014172.0,4.36,1.82,4.63,2.62
2022-06-29,258.37,247.06,258.94,242.94,6751,169216206.0,6.18,-4.53,-11.73,3.13
2022-06-30,244.95,263.0,266.0,244.66,9239,239212358.0,8.64,6.45,15.94,4.27
2022-07-01,263.0,272.59,278.88,263.0,6496,177865189.0,6.04,3.65,9.59,3.0
2022-07-04,273.49,291.06,295.0,269.08,6524,186189847.0,9.51,6.78,18.47,3.01
2022-07-05,287.13,293.0,306.0,287.13,5667,167838750.0,6.48,0.67,1.94,2.62
2022-07-06,287.79,306.12,309.89,287.79,4522,137661071.0,7.54,4.48,13.12,2.09
2022-07-07,303.5,311.38,313.5,303.31,2785,85872862.0,3.33,1.72,5.26,1.29
2022-07-08,317.0,306.0,319.55,299.26,4515,138963849.0,6.52,-1.73,-5.38,2.09
2022-07-11,308.0,311.02,312.0,300.6,2240,68590536.0,3.73,1.64,5.02,1.03
2022-07-12,311.01,298.9,312.88,298.0,3448,104466764.0,4.78,-3.9,-12.12,1.59
2022-07-13,299.97,293.37,302.88,289.33,2779,81759247.0,4.53,-1.85,-5.53,1.28
2022-07-14,293.3,297.0,305.88,290.13,2127,63562096.0,5.37,1.24,3.63,0.98
2022-07-15,295.16,297.21,305.5,293.66,1718,51687155.0,3.99,0.07,0.21,0.79
2022-07-18,297.21,286.18,301.26,283.01,4064,117029352.0,6.14,-3.71,-11.03,1.88
2022-07-19,286.18,288.64,296.5,283.03,2086,60570143.0,4.71,0.86,2.46,0.96
2022-07-20,288.64,307.99,309.41,286.5,4243,128884860.0,7.94,6.7,19.35,1.96
2022-07-21,307.76,301.99,313.99,298.22,3310,101075663.0,5.12,-1.95,-6.0,1.53
2022-07-22,302.02,299.51,302.89,295.0,2221,66231013.0,2.61,-0.82,-2.48,1.03
2022-07-25,299.22,296.58,301.88,291.1,1610,47786928.0,3.6,-0.98,-2.93,0.74
2022-07-26,291.88,298.9,303.98,291.38,1975,59185672.0,4.25,0.78,2.32,0.91
2022-07-27,296.01,301.6,304.76,295.5,1942,58467611.0,3.1,0.9,2.7,0.9
2022-07-28,303.0,287.8,304.4,287.8,5762,168999614.0,5.5,-4.58,-13.8,2.66
2022-07-29,288.88,276.97,289.88,276.0,4268,119825001.0,4.82,-3.76,-10.83,1.97
2022-08-01,277.23,291.18,291.99,275.8,4397,125307865.0,5.85,5.13,14.21,2.03
2022-08-02,294.18,297.02,302.5,284.11,5514,162283672.0,6.32,2.01,5.84,2.55
2022-08-03,291.03,325.0,338.57,291.03,9931,315382703.0,16.01,9.42,27.98,4.59
2022-08-04,323.88,332.0,335.0,315.0,6751,219984877.0,6.15,2.15,7.0,3.12
2022-08-05,331.89,321.01,334.76,319.35,5061,163900024.0,4.64,-3.31,-10.99,2.34
2022-08-08,324.22,317.74,324.22,311.01,4438,140647372.0,4.12,-1.02,-3.27,2.05
2022-08-09,319.8,317.0,320.66,309.0,3167,99513332.0,3.67,-0.23,-0.74,1.46
2022-08-10,316.88,318.93,328.29,312.11,3645,117524572.0,5.1,0.61,1.93,1.68
2022-08-11,318.93,320.42,329.0,315.39,4580,147719009.0,4.27,0.47,1.49,2.12
2022-08-12,320.42,302.22,325.66,301.0,8134,250332734.0,7.7,-5.68,-18.2,3.76
2022-08-15,300.49,308.88,309.98,295.51,4200,127247887.0,4.79,2.2,6.66,1.94
2022-08-16,306.0,319.0,327.77,305.02,4020,128966033.0,7.37,3.28,10.12,1.86
2022-08-17,319.1,311.69,322.0,310.0,2403,75386637.0,3.76,-2.29,-7.31,1.11
2022-08-18,311.69,322.1,323.94,309.18,2829,89630347.0,4.74,3.34,10.41,1.31
2022-08-19,317.55,318.5,323.28,313.6,2952,93789912.0,3.01,-1.12,-3.6,1.36
2022-08-22,318.8,322.0,322.0,310.22,1750,55401338.0,3.7,1.1,3.5,0.81
2022-08-23,321.49,323.22,329.98,315.29,2333,75263883.0,4.56,0.38,1.22,1.08
2022-08-24,323.53,304.63,324.8,303.2,3131,97110374.0,6.68,-5.75,-18.59,1.45
2022-08-25,304.2,307.0,311.0,303.4,1851,56843040.0,2.49,0.78,2.37,0.85
2022-08-26,296.51,277.41,302.8,275.85,9484,271841112.0,8.78,-9.64,-29.59,4.38
2022-08-29,276.98,283.0,292.48,276.66,6561,187052463.0,5.7,2.02,5.59,3.03
2022-08-30,282.41,274.01,283.56,274.01,3321,92066725.0,3.37,-3.18,-8.99,1.53
2022-08-31,274.0,269.5,274.0,259.08,8044,214275222.0,5.45,-1.65,-4.51,3.72
2022-09-01,270.0,270.3,273.16,268.0,2820,76316059.0,1.91,0.3,0.8,1.3
2022-09-02,270.75,274.04,281.81,269.0,2825,78054052.0,4.74,1.38,3.74,1.31
2022-09-05,279.85,284.33,284.77,268.0,4380,121087268.0,6.12,3.75,10.29,2.02
2022-09-06,284.47,278.33,284.51,276.09,3736,104167178.0,2.96,-2.11,-6.0,1.73
2022-09-07,277.0,283.89,285.47,275.56,7264,203983839.0,3.56,2.0,5.56,3.2
2022-09-08,283.89,280.7,283.89,271.1,6837,189082766.0,4.51,-1.12,-3.19,3.01
2022-09-09,279.13,278.0,281.9,270.7,6604,181733629.0,3.99,-0.96,-2.7,2.91
2022-09-13,276.03,274.66,280.15,273.2,3272,90176185.0,2.5,-1.2,-3.34,1.44
2022-09-14,271.66,292.29,294.0,270.01,8287,239172257.0,8.73,6.42,17.63,3.65
2022-09-15,294.63,288.93,295.28,281.18,4651,133150914.0,4.82,-1.15,-3.36,2.05
2022-09-16,286.88,297.18,299.0,283.02,4891,144112526.0,5.53,2.86,8.25,2.16
2022-09-19,297.9,288.5,303.4,286.01,2542,74537598.0,5.85,-2.92,-8.68,1.12
2022-09-20,288.0,281.0,289.91,279.01,3746,106049874.0,3.78,-2.6,-7.5,1.65
2022-09-21,277.1,275.16,280.97,271.89,2179,60275726.0,3.23,-2.08,-5.84,0.96
2022-09-22,276.44,286.47,294.91,275.16,3701,106785027.0,7.18,4.11,11.31,1.63
2022-09-23,286.47,278.8,291.98,272.68,2731,76398809.0,6.74,-2.68,-7.67,1.2
2022-09-26,276.08,274.91,283.5,270.0,3211,89041563.0,4.84,-1.4,-3.89,1.41
2022-09-27,284.0,278.3,292.21,276.03,5605,158577467.0,5.89,1.23,3.39,2.47
2022-09-28,282.95,271.8,282.95,271.02,3037,84071380.0,4.29,-2.34,-6.5,1.34
2022-09-29,269.54,279.0,282.5,269.54,2746,76696019.0,4.77,2.65,7.2,1.21
2022-09-30,281.46,272.36,281.77,270.38,2775,76359580.0,4.08,-2.38,-6.64,1.22
2022-10-10,272.36,257.05,272.75,255.26,2649,69571795.0,6.42,-5.62,-15.31,1.17
2022-10-11,257.99,254.9,257.99,250.51,2839,71934377.0,2.91,-0.84,-2.15,1.25
2022-10-12,252.73,260.99,261.81,251.0,2278,57975924.0,4.24,2.39,6.09,1.0
2022-10-13,260.92,291.6,295.63,256.69,6551,183381792.0,14.92,11.73,30.61,2.89
2022-10-14,295.98,297.63,302.91,285.3,5201,153959617.0,6.04,2.07,6.03,2.29
2022-10-17,299.78,305.0,313.13,297.23,4618,140576310.0,5.34,2.48,7.37,2.03
2022-10-18,308.0,303.7,309.0,301.0,1825,55746597.0,2.62,-0.43,-1.3,0.8
2022-10-19,306.0,303.31,307.0,300.03,1630,49481339.0,2.3,-0.13,-0.39,0.72
2022-10-20,300.28,298.99,305.31,294.26,1730,51876994.0,3.64,-1.42,-4.32,0.76
2022-10-21,301.7,312.0,314.68,298.37,3072,95108044.0,5.46,4.35,13.01,1.35
2022-10-24,311.86,317.88,328.36,309.36,3637,116065616.0,6.09,1.88,5.88,1.6
2022-10-25,313.88,318.0,325.08,309.88,3230,102402139.0,4.78,0.04,0.12,1.42
2022-10-26,314.88,325.75,329.67,311.94,2445,78707461.0,5.58,2.44,7.75,1.08
2022-10-27,329.99,315.55,330.88,305.2,3539,111280041.0,7.88,-3.13,-10.2,1.56
2022-10-28,322.14,322.0,331.72,320.11,5738,187741218.0,3.68,2.04,6.45,2.53
2022-10-31,320.0,332.82,342.5,319.99,3370,111996624.0,6.99,3.36,10.82,1.48
2022-11-01,331.6,327.0,335.0,318.7,3109,101527698.0,4.9,-1.75,-5.82,1.37
2022-11-02,324.22,313.0,327.99,312.14,4235,134442795.0,4.85,-4.28,-14.0,1.87
2022-11-03,312.0,326.77,331.01,307.1,3881,126282939.0,7.64,4.4,13.77,1.71
2022-11-04,327.03,321.96,330.0,317.05,3280,105067410.0,3.96,-1.47,-4.81,1.45
2022-11-07,319.0,303.0,319.0,301.0,7454,229134295.0,5.59,-5.89,-18.96,3.28
2022-11-08,302.0,304.66,308.56,301.0,2635,80356408.0,2.5,0.55,1.66,1.16
2022-11-09,304.68,303.35,310.5,299.29,2803,84972486.0,3.68,-0.43,-1.31,1.24
2022-11-10,303.11,294.17,303.11,292.45,3102,92134363.0,3.51,-3.03,-9.18,1.37
2022-11-11,300.0,295.28,301.98,294.0,2863,85138442.0,2.71,0.38,1.11,1.26
2022-11-14,295.39,287.8,297.9,287.0,3637,105957758.0,3.69,-2.53,-7.48,1.6
2022-11-15,287.0,300.52,302.98,285.62,3864,114959211.0,6.03,4.42,12.72,1.7
2022-11-16,297.81,303.18,306.98,297.81,2358,71680623.0,3.05,0.89,2.66,1.04
2022-11-17,303.01,304.8,309.42,295.03,2609,79152603.0,4.75,0.53,1.62,1.15
2022-11-18,306.05,306.5,315.88,303.12,1796,55568490.0,4.19,0.56,1.7,0.79
2022-11-21,307.9,314.0,315.85,303.55,1707,53138449.0,4.01,2.45,7.5,0.75
2022-11-22,313.95,315.05,318.0,309.01,1616,50892452.0,2.86,0.33,1.05,0.71
2022-11-23,315.66,320.89,321.99,308.21,2379,75144607.0,4.37,1.85,5.84,1.05
2022-11-24,318.56,319.39,322.5,314.5,1278,40800297.0,2.49,-0.47,-1.5,0.56
2022-11-25,317.01,304.07,319.37,304.02,2319,71627432.0,4.81,-4.8,-15.32,1.02
2022-11-28,300.01,308.22,309.34,299.99,2101,63988091.0,3.07,1.36,4.15,0.93
2022-11-29,309.4,300.51,309.4,298.05,1595,48219071.0,3.68,-2.5,-7.71,0.7
2022-11-30,300.0,297.01,302.34,295.43,1741,51929940.0,2.3,-1.16,-3.5,0.77
2022-12-01,298.5,310.66,315.5,297.0,2766,85752117.0,6.23,4.6,13.65,1.22
2022-12-02,312.8,313.0,314.3,307.0,1183,36852118.0,2.35,0.75,2.34,0.52
2022-12-05,312.0,308.0,312.8,306.01,1036,32016005.0,2.17,-1.6,-5.0,0.46
2022-12-06,304.52,301.15,308.0,295.1,2604,78182076.0,4.19,-2.22,-6.85,1.15
