datetime,open,close,high,low,volume,turnover,amplitude,pricelimit,change,turnoverratio
2010-01-04,5.77,5.81,5.9,5.7,42580,24826196.0,3.51,2.11,0.12,2.1
2010-01-05,5.98,6.1,6.1,5.91,158034,95926504.0,3.27,4.99,0.29,7.78
2010-01-06,6.1,6.04,6.31,6.03,136110,83841616.0,4.59,-0.98,-0.06,6.7
2010-01-07,6.08,6.34,6.34,6.04,178033,112177016.0,4.97,4.97,0.3,8.77
2010-01-08,6.4,6.66,6.66,6.33,112416,73632064.0,5.21,5.05,0.32,5.54
2010-01-11,6.9,6.82,6.99,6.55,195228,133189664.0,6.61,2.4,0.16,9.62
2010-01-12,6.7,6.48,6.7,6.48,137830,90175000.0,3.23,-4.99,-0.34,6.79
2010-01-13,6.2,6.31,6.5,6.2,78988,49879776.0,4.63,-2.62,-0.17,3.89
2010-01-14,6.29,6.44,6.52,6.29,59048,38008228.0,3.65,2.06,0.13,2.91
2010-01-15,6.46,6.34,6.5,6.25,46360,29338552.0,3.88,-1.55,-0.1,2.28
2010-01-18,6.4,6.66,6.66,6.4,33809,22366374.0,4.1,5.05,0.32,1.67
2010-01-19,6.96,6.99,6.99,6.76,83313,57804928.0,3.45,4.95,0.33,4.1
2010-01-20,7.2,7.01,7.3,6.95,193887,138983344.0,5.01,0.29,0.02,9.55
2010-01-21,7.0,6.94,7.16,6.8,97048,67791472.0,5.14,-1.0,-0.07,4.78
2010-01-22,6.88,6.69,6.88,6.59,98583,65673012.0,4.18,-3.6,-0.25,4.86
2010-01-25,6.6,6.86,7.02,6.5,82579,56879672.0,7.77,2.54,0.17,4.07
2010-01-26,6.9,6.88,7.1,6.62,82289,56687916.0,7.0,0.29,0.02,4.05
2010-01-27,6.79,6.55,6.85,6.54,56685,37657992.0,4.51,-4.8,-0.33,2.79
2010-01-28,6.5,6.88,6.88,6.37,92461,61977076.0,7.79,5.04,0.33,4.55
2010-01-29,6.8,6.98,7.15,6.74,115617,80807520.0,5.96,1.45,0.1,5.69
2010-02-01,7.08,7.33,7.33,7.01,80528,58692312.0,4.58,5.01,0.35,3.97
2010-02-02,7.65,7.7,7.7,7.55,256358,196683680.0,2.05,5.05,0.37,12.63
2010-02-03,7.82,8.09,8.09,7.71,142031,113425112.0,4.94,5.06,0.39,7.0
2010-02-04,8.49,8.49,8.49,8.49,14292,12134112.0,0.0,4.94,0.4,0.7
2010-02-05,8.91,8.07,8.91,8.07,372441,313223392.0,9.89,-4.95,-0.42,18.34
2010-02-08,7.7,8.47,8.47,7.67,265764,215134080.0,9.91,4.96,0.4,13.09
2010-02-09,8.46,8.05,8.46,8.05,142711,116863296.0,4.84,-4.96,-0.42,7.03
2010-02-10,7.85,7.76,8.13,7.73,87596,68970504.0,4.97,-3.6,-0.29,4.31
2010-02-11,7.8,7.87,8.0,7.76,60789,48001300.0,3.09,1.42,0.11,2.99
2010-02-12,7.8,8.22,8.25,7.74,100897,82016568.0,6.48,4.45,0.35,4.97
2010-02-22,8.05,7.88,8.1,7.81,97894,77625008.0,3.53,-4.14,-0.34,4.82
2010-02-23,7.9,7.94,7.97,7.75,61272,48281928.0,2.79,0.76,0.06,3.02
2010-02-24,7.93,7.64,7.99,7.54,136465,104508408.0,5.67,-3.78,-0.3,6.72
2010-02-25,7.64,7.82,7.89,7.58,98730,76659184.0,4.06,2.36,0.18,4.86
2010-02-26,7.8,7.69,7.8,7.6,69339,53221636.0,2.56,-1.66,-0.13,3.42
2010-03-01,7.75,8.07,8.07,7.71,154202,123192912.0,4.68,4.94,0.38,7.6
2010-03-02,8.07,7.93,8.1,7.84,86000,68246048.0,3.22,-1.73,-0.14,4.24
2010-03-03,7.9,7.96,8.06,7.86,61438,48909056.0,2.52,0.38,0.03,3.03
2010-03-04,8.0,7.57,8.03,7.56,86993,67228312.0,5.9,-4.9,-0.39,4.28
2010-03-05,7.5,7.38,7.67,7.25,55772,41370248.0,5.55,-2.51,-0.19,2.75
2010-03-08,7.45,7.42,7.53,7.38,32284,24051072.0,2.03,0.54,0.04,1.59
2010-03-09,7.44,7.35,7.44,7.23,35041,25611946.0,2.83,-0.94,-0.07,1.73
2010-03-10,7.35,7.44,7.62,7.34,51124,38340348.0,3.81,1.22,0.09,2.52
