datetime,open,close,high,low,volume,turnover,amplitude,pricelimit,change,turnoverratio,takeprofitratio,averagecost,ratio90low,raio90high,concentration90,raio70low,raio70high,concentration70
2023-02-15,13.53,13.46,13.6,13.34,31439,42353918.0,1.92,-0.44,-0.06,3.24,0.421525,13.48,13.38,13.56,0.006681514476614755,13.41,13.53,0.004454342984409771
2023-02-16,13.53,13.75,14.06,13.42,98826,136037118.0,4.75,2.15,0.29,10.17,0.694574,13.67,13.43,13.94,0.0186335403726708,13.49,13.85,0.013167520117044602
2023-02-17,13.65,14.24,14.29,13.63,120792,170248073.0,4.8,3.56,0.49,12.43,0.995326,13.83,13.47,14.14,0.02426657008330315,13.57,14.04,0.01702281781963053
2023-02-20,14.23,14.07,14.24,13.74,75233,105238760.0,3.51,-1.19,-0.17,7.74,0.836912,13.9,13.48,14.16,0.024602026049204043,13.63,14.08,0.01623962468422956
2023-02-21,14.0,13.93,14.06,13.77,50719,70368768.0,2.06,-1.0,-0.14,5.22,0.562828,13.91,13.49,14.15,0.023878437047756877,13.67,14.07,0.014419610670511908
2023-02-22,13.84,14.1,14.12,13.71,48047,66993445.0,2.94,1.22,0.17,4.94,0.915772,13.91,13.51,14.14,0.022784810126582306,13.69,14.06,0.013333333333333369
2023-02-23,14.11,13.72,14.26,13.72,50089,69849431.0,3.83,-2.7,-0.38,5.15,0.153228,13.92,13.52,14.15,0.02276834116371524,13.72,14.06,0.012239020878329728
2023-02-24,13.79,13.73,13.9,13.6,34846,47848402.0,2.19,0.07,0.01,3.59,0.18076,13.91,13.53,14.14,0.022045536682327473,13.71,14.06,0.012603528988116725
2023-02-27,13.67,13.17,13.73,13.17,47357,63253332.0,4.08,-4.08,-0.56,4.87,0.0,13.88,13.41,14.13,0.026143790849673162,13.57,14.05,0.017378711078928327
2023-02-28,13.28,13.53,13.61,13.26,31425,42308996.0,2.66,2.73,0.36,3.23,0.183998,13.86,13.38,14.13,0.027262813522355444,13.49,14.04,0.019978205593897527
2023-03-01,13.65,13.49,13.68,13.28,31158,41749812.0,2.96,-0.3,-0.04,3.21,0.172462,13.84,13.38,14.12,0.02690909090909085,13.48,14.03,0.019992729916394
2023-03-02,13.44,13.28,13.5,13.22,24956,33299047.0,2.08,-1.56,-0.21,2.57,0.014134,13.82,13.35,14.12,0.028030578813250804,13.44,14.03,0.021477975973789584
2023-03-03,13.33,13.38,13.43,13.23,17748,23652355.0,1.51,0.75,0.1,1.83,0.116739,13.81,13.33,14.12,0.02877959927140252,13.41,14.02,0.022238425082026957
2023-03-06,13.38,12.8,13.39,12.65,68548,88223274.0,5.53,-4.33,-0.58,7.05,0.009575,13.74,12.99,14.1,0.041030264898365566,13.3,14.0,0.02580023499451841
2023-03-07,12.8,12.36,12.84,12.35,36800,46072821.0,3.83,-3.44,-0.44,3.79,0.0,13.69,12.66,14.11,0.05398670263440262,13.11,14.0,0.033140225787284566
2023-03-08,12.39,12.47,12.5,12.32,21962,27249094.0,1.46,0.89,0.11,2.26,0.045812,13.66,12.49,14.1,0.06064719953973328,12.99,14.0,0.03722507595685742
2023-03-09,12.48,12.58,12.63,12.33,24178,30278229.0,2.41,0.88,0.11,2.49,0.105628,13.6,12.45,14.09,0.061764229944577025,12.8,13.99,0.04443052249091588
2023-03-10,12.5,12.58,12.62,12.22,29452,36558440.0,3.18,0.0,0.0,3.03,0.148114,13.54,12.43,14.1,0.06285329676168881,12.58,13.98,0.0528185293069952
2023-03-13,12.57,12.53,12.58,12.33,18676,23231429.0,1.99,-0.4,-0.05,1.92,0.151688,13.53,12.41,14.1,0.06341028711465084,12.53,13.98,0.05502545576064749
2023-03-14,12.5,12.64,12.79,12.24,37513,47170204.0,4.39,0.88,0.11,3.86,0.235717,13.47,12.4,14.08,0.06347681741576591,12.51,13.97,0.05508318866657366
2023-03-15,12.69,12.43,12.77,12.4,29861,37501520.0,2.93,-1.66,-0.21,3.07,0.074246,13.44,12.41,14.08,0.06291920808932294,12.51,13.96,0.05458722342524167
2023-03-16,12.35,12.17,12.5,12.15,23426,28821006.0,2.82,-2.09,-0.26,2.41,0.000313,13.41,12.37,14.07,0.06464173664063998,12.48,13.96,0.05595041070576401
2023-03-17,12.29,12.09,12.35,12.0,28014,34106887.0,2.88,-0.66,-0.08,2.88,0.00494,13.38,12.26,14.07,0.06886200077470385,12.45,13.95,0.057057286105094016
2023-03-20,12.07,12.04,12.15,11.92,22719,27316416.0,1.9,-0.41,-0.05,2.34,0.018598,13.35,12.14,14.07,0.07343116644346517,12.41,13.94,0.05794296366849862
2023-03-21,11.99,12.52,12.54,11.95,32419,40028047.0,4.9,3.99,0.48,3.34,0.294386,13.3,12.13,14.07,0.07408299427095613,12.35,13.94,0.06050332640651088
2023-03-22,12.55,12.53,12.76,12.51,21639,27261150.0,2.0,0.08,0.01,2.23,0.299283,13.26,12.13,14.07,0.07408299427095613,12.37,13.94,0.0598620745960592
2023-03-23,12.48,12.49,12.54,12.32,17537,21829757.0,1.76,-0.32,-0.04,1.8,0.270295,13.16,12.13,14.05,0.07352040096909414,12.37,13.92,0.0592932598783806
2023-03-24,12.52,12.51,12.66,12.46,15218,19083479.0,1.6,0.16,0.02,1.57,0.300509,13.08,12.13,14.05,0.07352040096909414,12.37,13.92,0.0592932598783806
2023-03-27,12.51,12.53,12.69,12.36,19551,24458306.0,2.64,0.16,0.02,2.01,0.324959,13.0,12.14,14.05,0.07286851895503882,12.38,13.92,0.05865273975573472
2023-03-28,12.5,12.54,12.64,12.41,15054,18874531.0,1.84,0.08,0.01,1.55,0.330478,12.92,12.14,14.05,0.07286851895503882,12.38,13.92,0.05865273975573472
2023-03-29,12.56,12.37,12.61,12.33,13631,16907829.0,2.23,-1.36,-0.17,1.4,0.142338,12.81,12.14,14.05,0.07286851895503882,12.38,13.91,0.05808319335025038
2023-03-30,12.46,12.2,12.46,12.17,16866,20662450.0,2.34,-1.37,-0.17,1.74,0.065268,12.72,12.16,14.05,0.07221742815514344,12.37,13.91,0.058723756440352756
2023-03-31,12.21,12.29,12.31,12.18,11904,14573586.0,1.07,0.74,0.09,1.22,0.124568,12.68,12.16,14.05,0.07221742815514344,12.33,13.91,0.06000721222087804
2023-04-03,12.32,12.28,12.47,12.23,18413,22678565.0,1.95,-0.08,-0.01,1.89,0.114118,12.65,12.16,14.04,0.07165404363912152,12.33,13.91,0.06000721222087804
2023-04-04,12.36,12.0,12.45,11.95,25334,30600348.0,4.07,-2.28,-0.28,2.61,0.008588,12.62,12.13,14.04,0.07295712358074798,12.29,13.89,0.06136826857750824
2023-04-06,11.97,11.8,12.02,11.75,19540,23224610.0,2.25,-1.67,-0.2,2.01,0.001321,12.6,12.06,14.03,0.07579008020413727,12.26,13.88,0.06194803861162457
2023-04-07,11.72,12.13,12.2,11.72,19678,23693902.0,4.07,2.8,0.33,2.02,0.099681,12.58,12.0,14.03,0.07819889326106344,12.24,13.88,0.06274881711476234
2023-04-10,12.13,11.98,12.15,11.88,13607,16304789.0,2.23,-1.24,-0.15,1.4,0.052432,12.58,11.98,14.03,0.07891389217879537,12.2,13.88,0.06415459484220623
2023-04-11,11.9,11.79,12.12,11.75,13972,16522698.0,3.09,-1.59,-0.19,1.44,0.003917,12.57,11.94,14.03,0.08034673866704554,12.17,13.88,0.0655640965513331
2023-04-12,11.86,11.87,11.89,11.77,9466,11221163.0,1.02,0.68,0.08,0.97,0.031386,12.57,11.91,14.03,0.08178339598624648,12.13,13.86,0.06635820001445933
2023-04-13,11.92,11.75,11.92,11.73,11969,14141471.0,1.6,-1.01,-0.12,1.23,0.00036,12.55,11.88,14.03,0.08322387935970069,12.1,13.86,0.06777531297023094
2023-04-14,11.76,11.67,11.88,11.63,12854,15043919.0,2.13,-0.68,-0.08,1.32,0.001282,12.54,11.84,14.02,0.08420124023766892,12.08,13.86,0.06882739847958719
2023-04-17,11.68,11.72,11.79,11.55,13779,16105635.0,2.06,0.43,0.05,1.42,0.021515,12.54,11.83,14.01,0.08468738961497693,12.05,13.85,0.06959397467330841
2023-04-18,11.65,12.09,12.22,11.63,38511,46147890.0,5.03,3.16,0.37,3.96,0.214623,12.51,11.81,14.01,0.08545986661191131,11.97,13.83,0.07197998272938186
2023-04-19,12.01,11.9,12.2,11.88,23745,28530502.0,2.65,-1.57,-0.19,2.44,0.114694,12.49,11.81,14.01,0.08545986661191131,11.97,13.83,0.07197998272938186
2023-04-20,11.88,11.52,11.9,11.51,23402,27201628.0,3.28,-3.19,-0.38,2.41,0.0,12.48,11.75,14.01,0.08762999395619278,11.92,13.8,0.07325179751009629
2023-04-21,11.44,11.23,11.66,11.21,17281,19668571.0,3.91,-2.52,-0.29,1.78,0.0,12.47,11.69,14.0,0.09013330824985227,11.89,13.79,0.07403807463380732
2023-04-24,11.18,11.35,11.45,11.13,13187,14933193.0,2.85,1.07,0.12,1.36,0.020234,12.47,11.64,14.01,0.09259249569635351,11.85,13.78,0.07529364942212721
2023-04-25,11.43,10.99,11.43,10.87,17024,18847191.0,4.93,-3.17,-0.36,1.75,0.002029,12.45,11.42,13.99,0.10116045065839863,11.83,13.79,0.07615449906214966
2023-04-26,10.89,11.24,11.27,10.89,14201,15915184.0,3.46,2.27,0.25,1.46,0.040521,12.43,11.31,13.99,0.1061559522040877,11.81,13.76,0.07629120302330468
2023-04-27,11.11,11.67,11.81,11.11,30473,35329382.0,6.23,3.83,0.43,3.14,0.126747,12.41,11.28,13.99,0.10716049644975764,11.72,13.74,0.07933988875121932
2023-04-28,11.55,11.65,11.7,11.39,29201,33728719.0,2.66,-0.17,-0.02,3.0,0.149799,12.38,11.28,13.99,0.10716049644975764,11.65,13.72,0.08143675819262251
2023-05-04,11.67,11.64,11.74,11.51,19993,23232856.0,1.97,-0.09,-0.01,2.06,0.160149,12.36,11.31,13.99,0.1061559522040877,11.63,13.72,0.08241618558339074
2023-05-05,11.67,11.61,11.7,11.42,15966,18427799.0,2.41,-0.26,-0.03,1.64,0.159882,12.34,11.31,13.99,0.1061559522040877,11.6,13.69,0.08256574060317934
2023-05-08,11.86,12.09,12.24,11.73,59683,71603487.0,4.39,4.13,0.48,6.14,0.432193,12.27,11.33,13.97,0.10434132054247934,11.63,13.6,0.0782421324253146
2023-05-09,11.92,11.71,12.06,11.69,35595,42205161.0,3.06,-3.14,-0.38,3.66,0.187382,12.2,11.33,13.97,0.10434132054247934,11.63,13.56,0.07656185871981157
2023-05-10,11.75,11.93,11.98,11.63,22837,27115002.0,2.99,1.88,0.22,2.35,0.356033,12.16,11.33,13.97,0.10434132054247934,11.65,13.53,0.07473895732172078
2023-05-11,11.97,12.05,12.18,11.81,25911,31083917.0,3.1,1.01,0.12,2.67,0.45502,12.13,11.35,13.97,0.10334024247371963,11.65,13.51,0.07389485814278551
2023-05-12,12.06,12.04,12.18,12.0,23322,28190878.0,1.49,-0.08,-0.01,2.4,0.425244,12.11,11.35,13.97,0.10334024247371963,11.65,13.49,0.07304921744423852
