datetime,open,close,high,low,volume,turnover,amplitude,pricelimit,change,turnoverratio,takeprofitratio,averagecost,ratio90low,raio90high,concentration90,raio70low,raio70high,concentration70
2023-02-15,11.7,11.85,11.9,11.61,22271,26310010.0,2.47,0.94,0.11,0.68,0.948853,11.76,11.66,11.86,0.008503401360544187,11.69,11.82,0.005529561888558094
2023-02-16,11.86,11.53,11.94,11.45,36645,43007356.0,4.14,-2.7,-0.32,1.12,0.037503,11.73,11.55,11.86,0.013242204186245218,11.62,11.82,0.008532423208191097
2023-02-17,11.42,11.42,11.66,11.38,18320,21001084.0,2.43,-0.95,-0.11,0.56,0.018985,11.69,11.45,11.85,0.01716738197424894,11.51,11.8,0.012441012441012403
2023-02-20,11.46,11.51,11.54,11.26,19386,22083375.0,2.45,0.79,0.09,0.59,0.326434,11.63,11.37,11.84,0.020249892287807006,11.44,11.79,0.015066724063710705
2023-02-21,11.63,11.54,11.65,11.41,14843,17123873.0,2.09,0.26,0.03,0.45,0.392912,11.59,11.38,11.84,0.019810508182601244,11.45,11.78,0.014205768402927255
2023-02-22,11.48,11.65,11.74,11.44,14516,16847882.0,2.6,0.95,0.11,0.44,0.62766,11.59,11.39,11.83,0.018949181739879393,11.45,11.77,0.013781223083548677
2023-02-23,11.68,11.68,11.79,11.62,14338,16779120.0,1.46,0.26,0.03,0.44,0.647873,11.62,11.39,11.83,0.018949181739879393,11.46,11.76,0.012919896640826904
2023-02-24,11.82,12.01,12.18,11.69,80590,96134972.0,4.2,2.83,0.33,2.47,0.918101,11.74,11.42,12.05,0.026842778014486614,11.5,11.96,0.019607843137254864
2023-02-27,11.87,11.42,11.87,11.38,66575,76901344.0,4.08,-4.91,-0.59,2.04,0.04401,11.7,11.43,12.03,0.025575447570332466,11.51,11.92,0.017498932991890745
2023-02-28,11.44,12.56,12.56,11.43,155430,191626063.0,9.89,9.98,1.14,4.76,1.0,11.79,11.46,12.27,0.034134007585335045,11.55,12.08,0.022429115531104576
2023-03-01,12.38,12.31,12.4,12.2,175752,215856548.0,1.59,-1.99,-0.25,5.39,0.834401,11.96,11.48,12.36,0.03691275167785231,11.6,12.32,0.03010033444816056
2023-03-02,12.22,12.23,12.38,12.14,101349,124221889.0,1.95,-0.65,-0.08,3.11,0.618988,12.08,11.49,12.36,0.03647798742138361,11.63,12.32,0.028810020876826777
2023-03-03,12.3,12.1,12.36,12.04,73715,89744212.0,2.62,-1.06,-0.13,2.26,0.465965,12.15,11.5,12.35,0.03563941299790355,11.65,12.31,0.027545909849749587
2023-03-06,12.1,12.2,12.2,12.0,53677,65021825.0,1.65,0.83,0.1,1.64,0.595854,12.13,11.51,12.35,0.035205364626990775,11.67,12.31,0.0266889074228524
2023-03-07,12.15,11.79,12.17,11.77,66173,78885167.0,3.28,-3.36,-0.41,2.03,0.228922,12.1,11.52,12.35,0.03477167993297026,11.68,12.31,0.02626094205919136
2023-03-08,11.79,11.96,12.0,11.74,47893,56965553.0,2.21,1.44,0.17,1.47,0.399251,12.08,11.53,12.35,0.034338358458961486,11.7,12.3,0.02500000000000006
2023-03-09,12.05,12.13,12.18,11.9,52487,63368828.0,2.34,1.42,0.17,1.61,0.590486,12.07,11.53,12.34,0.03393380812735654,11.71,12.3,0.024573094543940095
2023-03-10,12.0,12.05,12.22,11.98,44727,54143995.0,1.98,-0.66,-0.08,1.37,0.472104,12.07,11.54,12.34,0.033500837520938055,11.72,12.29,0.023740108288213185
2023-03-13,12.01,11.94,12.02,11.63,39184,46381982.0,3.24,-0.91,-0.11,1.2,0.363362,12.06,11.54,12.34,0.033500837520938055,11.73,12.29,0.023313905079100698
2023-03-14,11.96,11.79,11.96,11.55,42747,50126918.0,3.43,-1.26,-0.15,1.31,0.215579,12.04,11.55,12.34,0.03306822938467982,11.72,12.29,0.023740108288213185
2023-03-15,11.89,12.04,12.19,11.87,50693,61199713.0,2.71,2.12,0.25,1.55,0.510034,12.04,11.55,12.34,0.03306822938467982,11.73,12.28,0.022907122032486422
2023-03-16,12.0,11.72,12.1,11.7,31634,37494705.0,3.32,-2.66,-0.32,0.97,0.143379,12.03,11.56,12.34,0.0326359832635983,11.73,12.28,0.022907122032486422
2023-03-17,11.79,11.84,11.96,11.78,27723,32927257.0,1.54,1.02,0.12,0.85,0.26111,12.02,11.56,12.34,0.0326359832635983,11.74,12.28,0.022481265611989973
2023-03-20,11.93,12.02,12.06,11.75,35966,42917071.0,2.62,1.52,0.18,1.1,0.523647,12.01,11.56,12.34,0.0326359832635983,11.75,12.28,0.02205576362879731
2023-03-21,12.02,12.2,12.2,11.88,46214,55905470.0,2.66,1.5,0.18,1.42,0.761735,12.01,11.57,12.33,0.03179916317991631,11.76,12.27,0.021223470661672898
2023-03-22,12.16,12.36,12.4,12.07,65166,80030274.0,2.7,1.31,0.16,2.0,0.982868,12.03,11.58,12.34,0.031772575250836106,11.77,12.28,0.0212058212058212
2023-03-23,12.31,12.5,12.6,12.28,79780,99638728.0,2.59,1.13,0.14,2.44,0.989035,12.06,11.59,12.4,0.033764068361817445,11.78,12.31,0.02200083022000835
2023-03-24,12.58,12.46,12.64,12.28,51337,63842659.0,2.88,-0.32,-0.04,1.57,0.955551,12.07,11.59,12.45,0.03577371048252909,11.79,12.33,0.022388059701492578
2023-03-27,12.45,12.44,12.7,12.27,57419,71465895.0,3.45,-0.16,-0.02,1.76,0.918357,12.09,11.6,12.49,0.03694479036944793,11.8,12.36,0.023178807947019816
2023-03-28,12.43,12.27,12.45,12.26,38746,47694007.0,1.53,-1.37,-0.17,1.19,0.700888,12.1,11.6,12.49,0.03694479036944793,11.8,12.36,0.023178807947019816
2023-03-29,12.32,12.39,12.53,12.27,36551,45381423.0,2.12,0.98,0.12,1.12,0.87267,12.11,11.61,12.49,0.03651452282157679,11.81,12.38,0.023563455973542726
2023-03-30,12.41,12.59,12.62,12.29,54410,68056416.0,2.66,1.61,0.2,1.67,0.993688,12.13,11.61,12.5,0.03691414350891749,11.81,12.4,0.024370095002065256
2023-03-31,12.82,12.46,12.82,12.25,54770,67996691.0,4.53,-1.03,-0.13,1.68,0.882777,12.15,11.63,12.54,0.0376958115764915,11.83,12.42,0.024611943933925285
2023-04-03,12.5,12.63,12.63,12.41,49384,61950599.0,1.77,1.36,0.17,1.51,0.986994,12.17,11.63,12.55,0.038112583149174345,11.83,12.45,0.025873793385596932
2023-04-04,12.56,12.47,12.63,12.4,38638,48233843.0,1.82,-1.27,-0.16,1.18,0.847905,12.19,11.64,12.56,0.038079598788376405,11.84,12.47,0.02627103670656833
2023-04-06,12.45,12.71,12.78,12.39,74330,94143215.0,3.13,1.92,0.24,2.28,0.99357,12.22,11.64,12.59,0.039326714241390025,11.84,12.5,0.027109031930622085
2023-04-07,12.71,12.62,12.73,12.46,42139,52897316.0,2.12,-0.71,-0.09,1.29,0.955498,12.23,11.65,12.61,0.039707395889819676,11.85,12.52,0.02750382915890737
2023-04-10,12.62,12.43,12.82,12.43,51221,64644701.0,3.09,-1.51,-0.19,1.57,0.713619,12.25,11.65,12.62,0.04012168141592916,11.85,12.54,0.02833896662960072
2023-04-11,12.42,12.41,12.53,12.36,34314,42657721.0,1.37,-0.16,-0.02,1.05,0.681547,12.27,11.66,12.62,0.039673149857915306,11.86,12.54,0.027897609719593295
2023-04-12,12.45,12.67,12.68,12.37,37300,46911745.0,2.5,2.1,0.26,1.14,0.975316,12.28,11.66,12.62,0.039673149857915306,11.86,12.54,0.027897609719593295
2023-04-13,12.65,12.24,12.65,12.2,50073,61872084.0,3.55,-3.39,-0.43,1.53,0.4504,12.29,11.67,12.62,0.039225004973584755,11.87,12.54,0.027456631502524587
2023-04-14,12.31,12.35,12.37,12.08,29189,35804177.0,2.37,0.9,0.11,0.89,0.601983,12.29,11.67,12.62,0.039225004973584755,11.87,12.54,0.027456631502524587
2023-04-17,12.34,12.15,12.4,12.12,25910,31674941.0,2.27,-1.62,-0.2,0.79,0.379962,12.28,11.67,12.62,0.039225004973584755,11.87,12.54,0.027456631502524587
2023-04-18,12.08,11.93,12.18,11.85,30102,36039292.0,2.72,-1.81,-0.22,0.92,0.19083,12.28,11.67,12.62,0.039225004973584755,11.88,12.54,0.02701603149121459
2023-04-19,12.0,12.14,12.36,11.9,28371,34598182.0,3.86,1.76,0.21,0.87,0.387153,12.27,11.68,12.62,0.038777246263132906,11.88,12.53,0.026598611768070685
2023-04-20,12.14,12.39,12.4,12.1,31551,38751830.0,2.47,2.06,0.25,0.97,0.665032,12.27,11.68,12.62,0.038777246263132906,11.88,12.53,0.026598611768070685
2023-04-21,12.39,11.74,12.43,11.67,46275,55121877.0,6.13,-5.25,-0.65,1.42,0.06633,12.25,11.69,12.61,0.037915529679507724,11.88,12.53,0.026598611768070685
2023-04-24,11.65,11.75,11.83,11.4,40807,47313307.0,3.66,0.09,0.01,1.25,0.090002,12.24,11.64,12.61,0.04015632957640437,11.86,12.53,0.027480210065067356
2023-04-25,11.71,11.46,11.71,11.08,31230,35394945.0,5.36,-2.47,-0.29,0.96,0.017827,12.24,11.58,12.61,0.04247905454141935,11.83,12.52,0.028302667056313093
2023-04-26,11.19,11.13,11.48,11.08,25550,28641821.0,3.49,-2.88,-0.33,0.78,0.000907,12.24,11.54,12.61,0.044495836159259936,11.82,12.52,0.02879618698765406
2023-04-27,11.18,11.16,11.27,11.08,22979,25688070.0,1.71,0.27,0.03,0.7,0.006161,12.22,11.49,12.61,0.04652043624048925,11.79,12.52,0.029784649364991696
2023-04-28,11.01,11.33,11.36,11.0,23279,26283941.0,3.23,1.52,0.17,0.71,0.042601,12.22,11.42,12.61,0.04981955912092336,11.77,12.51,0.03068257819884262
2023-05-04,11.26,10.51,11.26,10.36,56940,60268044.0,7.94,-7.24,-0.82,1.74,0.001786,12.21,11.19,12.61,0.059681113957188475,11.7,12.51,0.03342446912936657
2023-05-05,10.47,10.13,10.47,10.09,49051,50004700.0,3.62,-3.62,-0.38,1.5,0.000721,12.18,10.95,12.6,0.07001715520041943,11.61,12.51,0.037222749369047
2023-05-08,10.13,10.19,10.21,9.95,39542,40005413.0,2.57,0.59,0.06,1.21,0.024952,12.17,10.51,12.61,0.0908230484933472,11.55,12.51,0.040027670696397816
2023-05-09,10.17,10.16,10.34,10.05,22286,22741492.0,2.85,-0.29,-0.03,0.68,0.023112,12.17,10.32,12.61,0.09998858210200576,11.49,12.51,0.0425314770957469
2023-05-10,10.21,10.15,10.21,10.08,15356,15577184.0,1.28,-0.1,-0.01,0.47,0.026969,12.15,10.26,12.61,0.10276835295913218,11.45,12.51,0.04420738964956158
2023-05-11,10.08,10.22,10.25,10.08,14541,14828349.0,1.67,0.69,0.07,0.45,0.052779,12.15,10.22,12.61,0.10462935196128582,11.41,12.49,0.04511995867559782
2023-05-12,10.2,10.12,10.28,10.11,19620,20000662.0,1.66,-0.98,-0.1,0.6,0.015594,12.15,10.2,12.61,0.10556220887634735,11.32,12.49,0.04934732545783059
2023-05-15,10.17,10.24,10.24,10.05,20730,21043973.0,1.88,1.19,0.12,0.64,0.075837,12.13,10.18,12.61,0.10649664271410063,11.24,12.49,0.05275392154922054
2023-05-16,10.14,10.19,10.26,10.11,14422,14692686.0,1.46,-0.49,-0.05,0.44,0.062826,12.13,10.16,12.61,0.10743265747642755,11.2,12.49,0.0544655274480313
2023-05-17,10.15,10.39,10.39,10.15,19718,20326049.0,2.36,1.96,0.2,0.6,0.109066,12.13,10.18,12.61,0.10649664271410063,11.16,12.49,0.056182707993474766
2023-05-18,10.38,10.54,10.55,10.36,18853,19781845.0,1.83,1.44,0.15,0.58,0.122597,12.11,10.18,12.59,0.10574080460278305,11.11,12.49,0.05876899099580798
2023-05-19,10.54,10.88,10.98,10.5,37089,40112662.0,4.55,3.23,0.34,1.14,0.153506,12.11,10.18,12.59,0.10574080460278305,10.86,12.49,0.07012415093580318
2023-05-22,10.93,10.93,10.97,10.78,19526,21252240.0,1.75,0.46,0.05,0.6,0.163359,12.09,10.18,12.59,0.10574080460278305,10.84,12.49,0.07100772160784362
2023-05-23,11.02,10.89,11.09,10.87,20995,23061185.0,2.01,-0.37,-0.04,0.64,0.155087,12.09,10.18,12.59,0.10574080460278305,10.86,12.49,0.07012415093580318
2023-05-24,10.98,10.87,10.99,10.78,15293,16658090.0,1.93,-0.18,-0.02,0.47,0.152663,12.09,10.18,12.59,0.10574080460278305,10.86,12.49,0.07012415093580318
2023-05-25,10.82,10.95,11.04,10.74,20688,22519332.0,2.76,0.74,0.08,0.63,0.178754,12.07,10.18,12.59,0.10574080460278305,10.86,12.49,0.07012415093580318
2023-05-26,11.0,11.1,11.1,10.88,17335,19109609.0,2.01,1.37,0.15,0.53,0.205122,12.07,10.18,12.59,0.10574080460278305,10.86,12.49,0.07012415093580318
2023-05-29,11.15,11.29,11.55,11.14,33118,37589475.0,3.69,1.71,0.19,1.01,0.237502,12.05,10.18,12.59,0.10574080460278305,10.86,12.47,0.06935637924487055
2023-05-30,11.29,11.39,11.44,11.2,18966,21496679.0,2.13,0.89,0.1,0.58,0.257529,12.05,10.18,12.59,0.10574080460278305,10.87,12.47,0.06847417091378431
2023-05-31,11.4,11.44,11.5,11.3,24561,27980112.0,1.76,0.44,0.05,0.75,0.273612,12.05,10.18,12.59,0.10574080460278305,10.87,12.47,0.06847417091378431
2023-06-01,11.49,11.26,11.49,11.22,20842,23552952.0,2.36,-1.57,-0.18,0.64,0.228687,12.03,10.18,12.59,0.10574080460278305,10.87,12.47,0.06847417091378431
2023-06-02,11.33,11.36,11.43,11.23,17712,20076334.0,1.78,0.89,0.1,0.54,0.26119,12.03,10.18,12.59,0.10574080460278305,10.89,12.47,0.06759341700893244
2023-06-05,11.4,11.5,11.54,11.29,18899,21677330.0,2.2,1.23,0.14,0.58,0.306138,12.01,10.18,12.59,0.10574080460278305,10.89,12.47,0.06759341700893244
2023-06-06,11.49,11.13,11.51,11.09,25412,28589523.0,3.65,-3.22,-0.37,0.78,0.193587,12.01,10.18,12.59,0.10574080460278305,10.89,12.47,0.06759341700893244
2023-06-07,11.2,11.35,11.42,11.06,19865,22448230.0,3.23,1.98,0.22,0.61,0.264085,11.99,10.18,12.59,0.10574080460278305,10.89,12.47,0.06759341700893244
2023-06-08,11.33,11.34,11.47,11.21,22099,25056041.0,2.29,-0.09,-0.01,0.68,0.267356,11.99,10.18,12.59,0.10574080460278305,10.91,12.47,0.06671411393658332
2023-06-09,11.34,11.65,11.65,11.2,30600,35026216.0,3.97,2.73,0.31,0.94,0.370838,11.97,10.18,12.59,0.10574080460278305,10.91,12.47,0.06671411393658332
2023-06-12,11.59,11.67,11.71,11.5,31113,36129029.0,1.8,0.17,0.02,0.95,0.384078,11.97,10.18,12.59,0.10574080460278305,10.91,12.45,0.06594479708188528
2023-06-13,11.6,11.85,11.88,11.58,26059,30706658.0,2.57,1.54,0.18,0.8,0.44603,11.95,10.18,12.59,0.10574080460278305,10.93,12.45,0.06506685186407507
2023-06-14,11.88,11.89,12.0,11.7,26690,31652902.0,2.53,0.34,0.04,0.82,0.467756,11.93,10.2,12.59,0.10480621981387685,10.93,12.45,0.06506685186407507
2023-06-15,11.83,11.54,11.83,11.46,24544,28390971.0,3.11,-2.94,-0.35,0.75,0.32863,11.93,10.2,12.59,0.10480621981387685,10.93,12.45,0.06506685186407507
2023-06-16,11.57,11.49,11.62,11.43,25429,29293742.0,1.65,-0.43,-0.05,0.78,0.31093,11.91,10.2,12.59,0.10480621981387685,10.95,12.45,0.06419035166196412
2023-06-19,11.95,11.67,12.64,11.49,221305,270064608.0,10.01,1.57,0.18,6.78,0.354088,11.93,10.2,12.57,0.10404895172913857,11.05,12.43,0.05905822368044996
2023-06-20,11.62,11.33,11.67,11.16,118061,134099302.0,4.37,-2.91,-0.34,3.62,0.212764,11.9,10.22,12.57,0.10311579691365298,11.14,12.43,0.05473248568996976
2023-06-21,11.36,11.19,11.56,11.08,50423,56839986.0,4.24,-1.24,-0.14,1.55,0.159459,11.88,10.22,12.57,0.10311579691365298,11.16,12.42,0.05309868014698563
2023-06-26,11.1,10.9,11.24,10.84,40775,44889549.0,3.57,-2.59,-0.29,1.25,0.113332,11.86,10.22,12.57,0.10311579691365298,11.07,12.42,0.05741771746710416
2023-06-27,10.84,10.98,11.03,10.82,26898,29456284.0,1.93,0.73,0.08,0.82,0.141815,11.86,10.24,12.57,0.10218421819230422,11.01,12.42,0.06002618678570103
2023-06-28,10.95,10.89,10.97,10.59,32210,34640193.0,3.46,-0.82,-0.09,0.99,0.119929,11.84,10.24,12.57,0.10218421819230422,10.97,12.42,0.0617723277190586
2023-06-29,10.43,11.03,11.13,10.43,39589,43198426.0,6.43,1.29,0.14,1.21,0.181218,11.82,10.24,12.57,0.10218421819230422,10.93,12.42,0.06352423084772758
2023-06-30,11.07,11.35,11.4,10.97,47748,53696727.0,3.9,2.9,0.32,1.46,0.294828,11.8,10.24,12.55,0.10142537401342913,10.93,12.4,0.06275100979297805
2023-07-03,11.5,11.17,11.68,11.15,42751,48626393.0,4.67,-1.59,-0.18,1.31,0.205339,11.78,10.26,12.55,0.10049522285028265,10.95,12.4,0.06187425082570867
2023-07-04,11.13,11.4,11.45,11.13,32468,36743435.0,2.86,2.06,0.23,0.99,0.34285,11.76,10.26,12.55,0.10049522285028265,10.95,12.4,0.06187425082570867
2023-07-05,11.39,11.42,11.58,11.29,25588,29406256.0,2.54,0.18,0.02,0.78,0.356344,11.74,10.26,12.55,0.10049522285028265,10.95,12.4,0.06187425082570867
2023-07-06,11.38,11.61,11.65,11.36,27337,31667296.0,2.54,1.66,0.19,0.84,0.458825,11.72,10.26,12.55,0.10049522285028265,10.97,12.38,0.06022427080368972
2023-07-07,11.58,11.45,11.73,11.34,23177,26554786.0,3.36,-1.38,-0.16,0.71,0.364345,11.72,10.28,12.55,0.09956664138251399,10.97,12.38,0.06022427080368972
2023-07-10,11.45,11.29,11.57,11.2,16594,18734289.0,3.23,-1.4,-0.16,0.51,0.251937,11.7,10.28,12.55,0.09956664138251399,10.97,12.38,0.06022427080368972
2023-07-11,11.25,11.56,11.58,11.22,20433,23492359.0,3.19,2.39,0.27,0.63,0.443968,11.68,10.28,12.55,0.09956664138251399,10.97,12.38,0.06022427080368972
2023-07-12,11.5,11.33,11.7,11.31,15691,18013306.0,3.37,-1.99,-0.23,0.48,0.276241,11.68,10.28,12.55,0.09956664138251399,10.99,12.38,0.059350317373696754
2023-07-13,11.26,11.62,11.64,11.24,22292,25696483.0,3.53,2.56,0.29,0.68,0.479144,11.66,10.28,12.55,0.09956664138251399,10.99,12.38,0.059350317373696754
2023-07-14,11.63,11.72,11.84,11.55,26787,31455806.0,2.5,0.86,0.1,0.82,0.516254,11.66,10.28,12.55,0.09956664138251399,10.99,12.38,0.059350317373696754
2023-07-17,11.83,11.67,11.83,11.57,19289,22528624.0,2.22,-0.43,-0.05,0.59,0.498709,11.68,10.3,12.55,0.0986396256400163,10.99,12.36,0.05857429078167086
2023-07-18,11.73,11.7,11.98,11.61,22571,26592671.0,3.17,0.26,0.03,0.69,0.503954,11.68,10.3,12.55,0.0986396256400163,11.01,12.36,0.05770169744664966
2023-07-19,11.76,11.62,11.79,11.55,12808,14903093.0,2.05,-0.68,-0.08,0.39,0.465183,11.68,10.3,12.55,0.0986396256400163,11.01,12.36,0.05770169744664966
2023-07-20,11.59,11.33,11.64,11.33,25756,29432632.0,2.67,-2.5,-0.29,0.79,0.262257,11.66,10.3,12.55,0.0986396256400163,11.01,12.36,0.05770169744664966
2023-07-21,11.34,11.3,11.47,11.23,15683,17750247.0,2.12,-0.26,-0.03,0.48,0.248297,11.66,10.3,12.55,0.0986396256400163,11.03,12.36,0.05683054150153396
2023-07-24,11.3,11.37,11.51,11.18,14336,16329012.0,2.92,0.62,0.07,0.44,0.297268,11.66,10.32,12.55,0.09771417166606007,11.03,12.36,0.05683054150153396
2023-07-25,11.46,11.44,11.5,11.26,21279,24229599.0,2.11,0.62,0.07,0.65,0.369447,11.65,10.32,12.55,0.09771417166606007,11.03,12.36,0.05683054150153396
2023-07-26,11.45,11.26,11.47,11.22,15157,17106289.0,2.19,-1.57,-0.18,0.46,0.219398,11.65,10.32,12.55,0.09771417166606007,11.03,12.36,0.05683054150153396
2023-07-27,11.24,11.11,11.4,11.11,18266,20529670.0,2.58,-1.33,-0.15,0.56,0.161277,11.65,10.32,12.55,0.09771417166606007,11.05,12.36,0.0559608193976097
2023-07-28,11.13,10.99,11.13,10.9,17542,19281106.0,2.07,-1.08,-0.12,0.54,0.13747,11.63,10.34,12.55,0.09679027551723633,11.03,12.36,0.05683054150153396
2023-07-31,10.94,10.97,11.12,10.85,18562,20449795.0,2.46,-0.18,-0.02,0.57,0.134094,11.63,10.34,12.55,0.09679027551723633,11.01,12.34,0.056924310759652
2023-08-01,10.96,11.01,11.06,10.89,15427,16936200.0,1.55,0.36,0.04,0.47,0.156867,11.61,10.34,12.53,0.09602944456836941,10.99,12.34,0.057796982704058766
2023-08-02,11.01,11.07,11.1,10.95,12478,13760564.0,1.36,0.54,0.06,0.38,0.175952,11.61,10.34,12.53,0.09602944456836941,10.99,12.34,0.057796982704058766
2023-08-03,11.0,10.93,11.08,10.9,10935,11986791.0,1.63,-1.26,-0.14,0.34,0.118851,11.61,10.34,12.53,0.09602944456836941,10.99,12.34,0.057796982704058766
2023-08-04,10.9,10.96,11.05,10.85,13951,15290687.0,1.83,0.27,0.03,0.43,0.138228,11.61,10.35,12.53,0.09510696637780618,10.99,12.34,0.057796982704058766
2023-08-07,10.95,10.95,11.04,10.89,15046,16486416.0,1.37,-0.09,-0.01,0.46,0.129785,11.59,10.35,12.53,0.09510696637780618,10.97,12.34,0.0586710969194579
2023-08-08,10.9,10.82,10.98,10.75,16758,18160215.0,2.1,-1.19,-0.13,0.51,0.089284,11.59,10.35,12.53,0.09510696637780618,10.97,12.34,0.0586710969194579
2023-08-09,10.82,10.66,10.85,10.62,14504,15493467.0,2.13,-1.48,-0.16,0.44,0.064745,11.59,10.37,12.53,0.09418603969737635,10.95,12.34,0.05954665698428349
2023-08-10,10.65,10.68,10.73,10.6,8150,8696048.0,1.22,0.19,0.02,0.25,0.068685,11.57,10.37,12.53,0.09418603969737635,10.95,12.34,0.05954665698428349
2023-08-11,10.72,10.51,10.72,10.5,14295,15153661.0,2.06,-1.59,-0.17,0.44,0.057038,11.57,10.37,12.53,0.09418603969737635,10.95,12.34,0.05954665698428349
2023-08-14,10.47,10.61,10.63,10.39,15553,16353485.0,2.28,0.95,0.1,0.48,0.070275,11.57,10.39,12.53,0.09326666061615663,10.93,12.34,0.06042366648881716
2023-08-15,10.6,10.61,10.76,10.55,15077,16018552.0,1.98,0.0,0.0,0.46,0.071353,11.55,10.39,12.53,0.09326666061615663,10.93,12.34,0.06042366648881716
2023-08-16,10.5,10.64,10.7,10.5,16838,17902528.0,1.89,0.28,0.03,0.52,0.080197,11.55,10.39,12.53,0.09326666061615663,10.91,12.32,0.060523860284665276
2023-08-17,10.38,10.64,10.72,10.25,29085,30731444.0,4.42,0.0,0.0,0.89,0.090251,11.55,10.37,12.53,0.09418603969737635,10.89,12.32,0.06140386383480693
2023-08-18,10.57,10.54,10.75,10.53,19484,20750874.0,2.07,-0.94,-0.1,0.6,0.068469,11.53,10.37,12.53,0.09418603969737635,10.87,12.32,0.06228532901989956
2023-08-21,10.49,10.39,10.58,10.38,15131,15847915.0,1.9,-1.42,-0.15,0.46,0.049788,11.53,10.39,12.53,0.09326666061615663,10.86,12.32,0.06316825948450629
2023-08-22,10.48,10.53,10.57,10.24,16305,16978094.0,3.18,1.35,0.14,0.5,0.079639,11.53,10.37,12.53,0.09418603969737635,10.84,12.32,0.06405265888531742
2023-08-23,10.53,10.45,10.6,10.4,18319,19254677.0,1.9,-0.76,-0.08,0.56,0.059893,11.51,10.37,12.53,0.09418603969737635,10.8,12.32,0.06582587918325168
2023-08-24,10.41,10.33,10.51,10.23,11891,12315023.0,2.68,-1.15,-0.12,0.36,0.046556,11.51,10.35,12.53,0.09510696637780618,10.78,12.32,0.06671470745484559
2023-08-25,10.35,10.08,10.36,10.01,21523,21761137.0,3.39,-2.42,-0.25,0.66,0.0038,11.51,10.3,12.53,0.09787907118958997,10.74,12.32,0.0684968187718656
2023-08-28,10.54,10.28,10.58,10.2,23745,24707604.0,3.77,1.98,0.2,0.73,0.049685,11.49,10.3,12.53,0.09787907118958997,10.7,12.32,0.07028489463679731
2023-08-29,10.45,10.65,10.72,10.28,26257,27768776.0,4.28,3.6,0.37,0.8,0.146833,11.49,10.3,12.53,0.09787907118958997,10.66,12.3,0.07130059653419775
2023-08-30,10.71,11.23,11.25,10.71,51083,56736889.0,5.07,5.45,0.58,1.57,0.332142,11.47,10.3,12.53,0.09787907118958997,10.68,12.3,0.07040271004292847
