datetime,open,close,high,low,volume,turnover,amplitude,pricelimit,change,turnoverratio,takeprofitratio,averagecost,ratio90low,raio90high,concentration90,raio70low,raio70high,concentration70
2023-02-15,71.23,70.3,71.5,69.5,10650,74948768.58,2.81,-1.29,-0.92,5.33,0.281605,70.56,69.84,71.2,0.00970735189150614,70.08,70.99,0.006470336362338884
2023-02-16,70.35,68.67,70.9,67.51,10477,73035187.52,4.82,-2.32,-1.63,5.24,0.110309,70.03,68.29,71.07,0.019984242230437155,68.88,70.78,0.01361431163120393
2023-02-17,69.29,67.43,69.85,67.25,7967,54615256.0,3.79,-1.81,-1.24,3.98,0.003132,69.47,67.91,71.02,0.022380037924079367,68.33,70.64,0.01662421074235489
2023-02-20,67.76,71.81,72.46,67.0,15511,109607904.61,8.1,6.5,4.38,7.76,0.989482,69.6,67.92,71.21,0.023704318295836052,68.39,70.74,0.01685640412148342
2023-02-21,71.98,70.55,71.98,70.03,6190,43768268.89,2.72,-1.75,-1.26,3.1,0.695255,69.86,67.95,71.43,0.02497517889970543,68.47,70.99,0.018130333972744363
2023-02-22,70.55,72.55,74.74,70.41,12528,91785132.63,6.14,2.83,2.0,6.26,0.905443,70.38,68.04,73.13,0.03606140879675499,68.66,71.99,0.02363728675098011
2023-02-23,72.33,71.83,73.0,70.82,6986,50094840.8,3.0,-0.99,-0.72,3.49,0.775408,70.64,68.09,73.03,0.03497035628577054,68.77,72.19,0.024322054395624234
2023-02-24,71.88,71.97,72.79,71.31,5989,43202447.0,2.06,0.19,0.14,2.99,0.771892,70.84,68.14,72.97,0.03423413825870162,68.87,72.25,0.02392708587973776
2023-02-27,71.98,71.0,73.3,70.6,6188,44536602.84,3.75,-1.35,-0.97,3.09,0.501688,71.0,68.19,72.92,0.03349792023163281,68.92,72.3,0.02390948328712378
2023-02-28,71.35,73.5,73.71,71.04,9883,72330711.24,3.76,3.52,2.5,4.94,0.980277,71.31,68.25,73.08,0.03418380479205829,69.08,72.45,0.023856830564815485
2023-03-01,73.48,74.41,74.98,72.46,8114,59995423.38,3.43,1.24,0.91,4.06,0.987849,71.55,68.29,73.91,0.03954794793396317,69.25,72.94,0.025988651499461442
2023-03-02,74.49,74.65,75.49,74.0,4362,32536099.28,2.0,0.32,0.24,2.18,0.96784,71.67,68.37,74.46,0.04268546820192692,69.28,73.38,0.028757348347421587
