trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,his_low,his_high,cost_5pct,cost_15pct,cost_50pct,cost_85pct,cost_95pct,weight_avg,winner_rate
20231221,11.09,11.99,9.76,10.03,11.31,-1.28,-11.3174,65601.8,72831.925,5.15,11.99,7.72,10.07,10.88,11.37,11.58,10.6,13.63
20231220,10.89,11.75,10.85,11.31,10.97,0.34,3.0994,44585.65,50524.774,5.15,11.99,7.72,10.01,10.84,11.36,11.53,10.54,81.05
20231219,10.89,11.33,10.36,10.97,10.94,0.03,0.2742,41051.69,44331.39,5.15,11.99,7.72,9.92,10.55,10.95,11.14,10.3,85.78
20231218,10.21,11.36,10.1,10.94,10.31,0.63,6.1106,55264.66,58877.542,5.15,11.99,7.72,9.79,10.21,10.83,11.08,10.14,90.02
20231215,10.1,10.35,9.88,10.31,9.92,0.39,3.9315,38998.3,39637.057,5.15,11.99,6.99,9.35,10.06,10.22,10.31,9.79,94.58
20231214,9.94,10.27,9.65,9.92,9.6,0.32,3.3333,48685.19,48842.316,5.15,11.99,6.99,9.21,9.82,10.09,10.23,9.59,60.39
20231213,9.23,9.79,9.23,9.6,9.37,0.23,2.4546,28295.05,27117.045,5.15,11.99,6.84,9.09,9.55,10.0,10.53,9.42,55.24
20231212,9.45,9.45,9.0,9.37,9.19,0.18,1.9587,18386.94,17038.748,5.15,11.99,6.84,9.04,9.58,10.03,10.55,9.43,37.23
20231211,9.9,9.99,9.01,9.19,9.86,-0.67,-6.7951,28727.83,26997.25,5.15,11.99,6.84,9.05,9.76,10.05,10.51,9.52,17.88
20231208,10.17,10.23,9.7,9.86,9.92,-0.06,-0.6048,35488.86,35321.888,5.15,11.99,6.84,8.91,9.87,10.08,10.51,9.59,47.49
20231207,9.56,10.15,9.34,9.92,9.55,0.37,3.8743,33083.79,32362.706,5.15,11.99,6.84,8.62,9.56,10.0,10.85,9.42,81.66
20231206,9.4,9.89,9.24,9.55,9.39,0.16,1.7039,35652.76,33894.345,5.15,11.99,6.78,8.52,9.45,10.26,10.96,9.34,60.86
20231205,8.35,9.76,8.23,9.39,8.47,0.92,10.8619,51750.64,47590.311,5.15,11.99,6.47,8.34,9.13,10.69,11.14,9.2,60.07
20231204,8.4,8.72,8.01,8.47,8.44,0.03,0.3555,27652.57,23114.402,5.15,11.99,6.1,7.83,9.3,10.85,11.21,9.29,24.41
20231201,9.05,9.23,8.4,8.44,8.92,-0.48,-5.3812,32413.37,28635.875,5.15,11.99,6.08,7.56,9.63,10.88,11.24,9.38,19.38
20231130,8.9,9.23,8.43,8.92,8.93,-0.01,-0.112,38227.41,33972.537,5.15,11.99,6.06,7.34,9.89,10.94,11.29,9.39,32.06
20231129,10.55,10.74,8.9,8.93,10.46,-1.53,-14.6272,65919.25,64015.334,5.15,11.99,6.02,7.14,10.13,10.98,11.31,9.49,28.29
20231128,10.4,11.42,10.02,10.46,11.8,-1.34,-11.3559,99482.75,106749.123,5.15,11.99,5.96,6.87,10.4,11.05,11.36,9.43,52.45
