datetime,open,close,high,low,volume,turnover,amplitude,pricelimit,change,turnoverratio,takeprofitratio,averagecost,ratio90low,raio90high,concentration90,raio70low,raio70high,concentration70
2023-02-15,43.51,43.33,45.35,43.33,45485,200855304.98,4.67,0.07,0.03,1.94,0.0,44.13,43.56,44.97,0.015925889425445997,43.74,44.69,0.010732496694482134
2023-02-16,43.11,42.5,43.66,42.35,31094,134060896.89,3.02,-1.92,-0.83,1.33,0.012801377991275842,43.74,42.65,44.85,0.025081880450706844,42.87,44.48,0.018438419520140085
2023-02-17,42.7,42.66,43.13,42.33,23139,99029333.9,1.88,0.38,0.16,0.99,0.13034241661816579,43.26,42.53,44.78,0.025766412809878,42.69,44.36,0.019092261790034495
2023-02-20,42.87,43.08,43.22,42.0,25324,107591088.87,2.86,0.98,0.42,1.08,0.5529515563366179,42.99,42.43,44.7,0.026063713010287662,42.61,44.23,0.0186426136758875
2023-02-21,43.38,42.75,43.51,42.53,21870,93818828.13,2.27,-0.77,-0.33,0.93,0.2572031586842281,43.01,42.45,44.65,0.02529607113412385,42.63,44.14,0.017361473694795432
2023-02-22,42.5,42.65,42.87,42.39,18066,76908512.38,1.12,-0.23,-0.1,0.77,0.20282115394120648,42.94,42.45,44.61,0.024792623886027924,42.58,44.07,0.017124534322647572
2023-02-23,42.64,42.43,42.77,42.31,13833,58841063.04,1.08,-0.52,-0.22,0.59,0.05020668947351579,42.88,42.43,44.59,0.024805436216245466,42.56,44.0,0.0166228610859132
2023-02-24,42.5,41.9,42.68,41.75,24485,103029538.72,2.19,-1.25,-0.53,1.05,0.007235796743230205,42.79,42.16,44.53,0.027313477900702203,42.43,43.92,0.017347644621997005
2023-02-27,41.89,41.92,42.3,41.42,13936,58360051.39,2.1,0.05,0.02,0.6,0.046000013205933964,42.77,41.92,44.51,0.029907653886892316,42.26,43.87,0.0186786926707188
2023-02-28,41.79,42.23,42.45,41.72,15152,63779012.93,1.74,0.74,0.31,0.65,0.18156641886920538,42.71,41.89,44.45,0.029629600842540474,42.16,43.79,0.019025681468583307
2023-03-01,42.23,42.32,42.49,41.9,15540,65549126.78,1.4,0.21,0.09,0.66,0.2588624682065138,42.69,41.92,44.43,0.02901868123753972,42.13,43.74,0.018736064011954576
2023-03-02,42.36,41.71,42.46,41.62,15322,64116797.0,1.98,-1.44,-0.61,0.65,0.011377704981766514,42.63,41.87,44.4,0.02935103772660155,42.08,43.66,0.018457261030131254
2023-03-03,41.78,41.86,41.97,41.53,10272,42951458.88,1.05,0.36,0.15,0.44,0.07391598346199642,42.61,41.79,44.37,0.029999205504761515,42.03,43.58,0.018177599070541197
2023-03-06,41.7,41.25,42.0,41.0,28629,118316074.56,2.39,-1.46,-0.61,1.22,0.01262665410795518,42.55,41.5,44.33,0.032996164327858075,41.82,43.39,0.018501161737486692
2023-03-07,41.39,41.25,41.68,41.16,23246,96347736.46,1.26,0.0,0.0,0.99,0.017073022460338847,42.49,41.35,44.3,0.034427096597253605,41.64,43.31,0.019589408525481175
2023-03-08,41.28,40.53,41.39,40.35,28748,116906233.01,2.52,-1.75,-0.72,1.23,0.005271174085767416,42.36,40.92,44.24,0.03900924400873174,41.39,43.2,0.02142126099823077
2023-03-09,40.53,40.19,40.79,39.92,29817,119797499.05,2.15,-0.84,-0.34,1.27,0.01633293003519872,42.25,40.39,44.18,0.04481172125827045,41.09,43.13,0.024233807468424663
2023-03-10,39.59,39.93,40.38,39.59,26139,104363169.85,1.97,-0.65,-0.26,1.12,0.032443581641693225,42.14,40.02,44.15,0.04914495497119021,40.6,43.07,0.029571682290521928
2023-03-13,40.0,40.05,40.45,38.45,54166,213860738.03,5.01,0.3,0.12,2.31,0.15994770527925015,41.97,39.47,44.05,0.05489039598868607,40.02,42.99,0.035702447266935666
2023-03-14,40.03,39.5,40.87,39.4,33002,132019672.07,3.67,-1.37,-0.55,1.41,0.050641854010741345,41.78,39.47,44.01,0.05436609073879034,39.93,42.94,0.03632108323480351
2023-03-15,39.9,39.38,39.98,39.16,31328,124060797.01,2.08,-0.3,-0.12,1.34,0.04900475218721112,41.65,39.42,43.96,0.0544264775718161,39.75,42.9,0.03810390053355204
2023-03-16,39.42,38.5,39.42,38.47,38143,148286822.77,2.41,-2.23,-0.88,1.63,0.0005709416119953909,41.41,38.96,43.91,0.0597900908634457,39.56,42.85,0.039896735943709696
