datetime,open,close,high,low,volume,turnover,amplitude,pricelimit,change,turnoverratio,takeprofitratio,averagecost,ratio90low,raio90high,concentration90,raio70low,raio70high,concentration70
2023-02-15,3.88,3.82,3.88,3.8,215243,82389701.0,2.06,-1.55,-0.06,2.05,0.169355,3.84,3.81,3.87,0.007812500000000007,3.82,3.86,0.005208333333333338
2023-02-16,3.82,3.73,3.87,3.7,244874,93242332.0,4.45,-2.36,-0.09,2.33,0.047806,3.82,3.74,3.86,0.01578947368421054,3.76,3.85,0.011826544021024949
2023-02-17,3.73,3.69,3.77,3.69,243427,90685464.0,2.14,-1.07,-0.04,2.32,0.0,3.78,3.71,3.86,0.019815059445178324,3.72,3.84,0.01587301587301589
2023-02-20,3.7,3.78,3.78,3.68,169818,63515834.0,2.71,2.44,0.09,1.62,0.599603,3.75,3.71,3.86,0.019815059445178383,3.72,3.84,0.015873015873015886
2023-02-21,3.86,3.83,3.88,3.79,236529,90700170.0,2.38,1.32,0.05,2.25,0.737747,3.79,3.71,3.86,0.019815059445178383,3.72,3.85,0.017173051519154544
2023-02-22,3.78,3.82,3.84,3.78,151276,57702806.0,1.57,-0.26,-0.01,1.44,0.605211,3.8,3.71,3.86,0.019815059445178383,3.72,3.84,0.015873015873015886
2023-02-23,3.84,3.85,3.88,3.82,180591,69488001.0,1.57,0.79,0.03,1.72,0.897856,3.81,3.71,3.86,0.019815059445178383,3.73,3.85,0.015831134564643815
2023-02-24,3.85,3.79,3.86,3.77,116676,44326565.0,2.34,-1.56,-0.06,1.11,0.385137,3.81,3.71,3.86,0.019815059445178383,3.73,3.85,0.015831134564643815
2023-02-27,3.79,3.77,3.84,3.77,119970,45655261.0,1.85,-0.53,-0.02,1.14,0.301722,3.81,3.71,3.86,0.019815059445178383,3.73,3.85,0.015831134564643815
2023-02-28,3.78,3.82,3.83,3.76,101027,38264809.0,1.86,1.33,0.05,0.96,0.566187,3.81,3.71,3.86,0.019815059445178383,3.73,3.85,0.015831134564643815
2023-03-01,3.82,3.88,3.88,3.8,197457,76066997.0,2.09,1.57,0.06,1.88,1.0,3.81,3.71,3.86,0.019815059445178383,3.74,3.85,0.01449275362318839
2023-03-02,3.87,3.85,3.89,3.84,133382,51493448.0,1.29,-0.77,-0.03,1.27,0.854754,3.82,3.72,3.87,0.01976284584980236,3.74,3.85,0.01449275362318839
