datetime,open,close,high,low,volume,turnover,amplitude,pricelimit,change,turnoverratio,takeprofitratio,averagecost,ratio90low,raio90high,concentration90,raio70low,raio70high,concentration70
2023-02-15,41.01,39.92,41.09,39.79,59205,237397494.0,3.17,-2.63,-1.08,0.71,0.021133,40.45,40.0,40.89,0.011002596118185196,40.15,40.74,0.007293855853628427
2023-02-16,39.73,39.46,40.38,39.2,59933,239058605.0,2.96,-1.15,-0.46,0.72,0.05876,40.09,39.44,40.8,0.016915015076553717,39.62,40.58,0.012020103799336896
2023-02-17,39.2,39.65,40.63,39.08,57399,229230962.0,3.93,0.48,0.19,0.69,0.244112,39.94,39.38,40.74,0.017006372468123077,39.54,40.48,0.011800503555247746
2023-02-20,39.78,40.24,40.37,39.23,56347,224245956.0,2.88,1.49,0.59,0.68,0.76557,39.9,39.39,40.69,0.016172642285894424,39.55,40.4,0.010629412658427647
2023-02-21,40.25,40.11,40.48,39.73,46508,186417043.0,1.86,-0.32,-0.13,0.56,0.646878,39.97,39.4,40.64,0.015504005956113912,39.59,40.36,0.009617087643339229
2023-02-22,40.1,39.49,40.5,39.42,50703,201844961.0,2.69,-1.55,-0.62,0.61,0.076971,39.96,39.43,40.6,0.014663868118266981,39.61,40.32,0.008945222790879285
2023-02-23,39.53,39.77,40.39,39.4,34712,138453920.0,2.51,0.71,0.28,0.42,0.304605,39.94,39.44,40.58,0.014160604266297188,39.61,40.31,0.008777926521398121
2023-02-24,39.62,39.28,39.67,39.17,29557,116313328.0,1.26,-1.23,-0.49,0.36,0.014715,39.9,39.38,40.56,0.014849939048757683,39.53,40.28,0.009465934912446827
2023-02-27,39.17,39.18,39.53,38.7,43942,171589155.0,2.11,-0.25,-0.1,0.53,0.063095,39.85,39.12,40.53,0.017722798975326897,39.39,40.26,0.010875353916677847
2023-02-28,39.32,39.39,39.57,38.9,41731,163837043.0,1.71,0.54,0.21,0.5,0.213993,39.81,39.08,40.51,0.017935030518472537,39.29,40.24,0.011899106111403152
2023-03-01,39.21,39.14,39.33,38.7,37342,145635251.0,1.6,-0.63,-0.25,0.45,0.120532,39.76,39.0,40.48,0.018565771364400147,39.2,40.21,0.01272635836147191
2023-03-02,39.11,38.93,39.51,38.85,29244,114251974.0,1.69,-0.54,-0.21,0.35,0.029804,39.71,38.99,40.48,0.01877136132273615,39.15,40.19,0.013140987955292687
2023-03-03,38.92,38.7,39.42,38.4,41154,159915138.0,2.62,-0.59,-0.23,0.5,0.013784,39.65,38.87,40.46,0.020027411631330486,39.09,40.19,0.013892122491794228
2023-03-06,38.72,38.28,38.8,38.1,55431,212512695.0,1.81,-1.09,-0.42,0.67,0.009897,39.56,38.48,40.43,0.02466776384335043,38.92,40.15,0.015481221623631164
2023-03-07,38.21,37.87,38.64,37.8,39496,150897625.0,2.19,-1.07,-0.41,0.48,0.001279,39.5,38.26,40.41,0.027225549855780556,38.68,40.14,0.018488276453970085
2023-03-08,37.79,37.55,38.07,37.29,34117,128066029.0,2.06,-0.84,-0.32,0.41,0.01177,39.43,37.93,40.4,0.03158250092965312,38.49,40.12,0.020763573588597782
2023-03-09,37.61,37.48,37.8,37.29,23705,88961054.0,1.36,-0.19,-0.07,0.29,0.015272,39.41,37.65,40.4,0.0352904150063375,38.36,40.12,0.02242209987839733
2023-03-10,37.26,37.91,38.21,36.97,52226,197336249.0,3.31,1.15,0.43,0.63,0.133413,39.32,37.52,40.37,0.036563153205781046,38.02,40.09,0.026548261990965025
