datetime,open,close,high,low,volume,turnover,amplitude,pricelimit,change,turnoverratio,takeprofitratio,averagecost,ratio90low,raio90high,concentration90,raio70low,raio70high,concentration70
2023-02-15,6.9,6.77,6.94,6.76,207749,141374339.98,2.61,-1.74,-0.12,3.27,0.01349948078919305,6.85,6.79,6.91,0.008759124087591249,6.81,6.89,0.005839416058394166
2023-02-16,6.77,6.61,6.83,6.54,231972,156019361.87,4.28,-2.36,-0.16,3.65,0.07037497156693104,6.77,6.6,6.9,0.022222222222222275,6.65,6.86,0.015544041450777198
2023-02-17,6.61,6.63,6.72,6.6,152754,101722931.0,1.82,0.3,0.02,2.4,0.14949906947504563,6.7,6.61,6.89,0.020740740740740695,6.64,6.85,0.015567086730911785
2023-02-20,6.65,6.67,6.67,6.56,138198,91217217.52,1.66,0.6,0.04,2.18,0.5007289217625577,6.67,6.59,6.88,0.02152932442464737,6.62,6.84,0.016344725111441288
2023-02-21,6.69,6.68,6.7,6.63,121385,80862990.81,1.05,0.15,0.01,1.91,0.590028380281622,6.67,6.6,6.88,0.020771513353115743,6.62,6.83,0.01561338289962825
2023-02-22,6.65,6.69,6.71,6.62,91452,61072444.97,1.35,0.15,0.01,1.44,0.668816447371089,6.67,6.6,6.88,0.020771513353115743,6.63,6.82,0.01412639405204464
2023-02-23,6.68,6.76,6.78,6.67,160408,108045049.37,1.64,1.05,0.07,2.53,0.7981411804689886,6.68,6.6,6.87,0.020044543429844134,6.63,6.81,0.013392857142857187
2023-02-24,6.73,6.66,6.76,6.64,116673,77928254.68,1.78,-1.48,-0.1,1.84,0.3501597934557527,6.68,6.61,6.87,0.019287833827893158,6.64,6.8,0.011904761904761916
2023-02-27,6.61,6.5,6.65,6.5,138480,90681944.65,2.25,-2.4,-0.16,2.18,0.0,6.68,6.56,6.86,0.02235469448584208,6.61,6.78,0.012696041822255408
2023-02-28,6.5,6.55,6.55,6.47,81450,53063855.93,1.23,0.77,0.05,1.28,0.09517185310246927,6.67,6.52,6.86,0.02541106128550074,6.59,6.77,0.013473053892215548
2023-03-01,6.54,6.58,6.59,6.53,83741,54963946.8,0.92,0.46,0.03,1.32,0.19867769065988955,6.67,6.52,6.86,0.02541106128550074,6.57,6.76,0.014253563390847743
2023-03-02,6.57,6.56,6.58,6.52,87687,57441198.14,0.91,-0.3,-0.02,1.38,0.18612546900570362,6.66,6.53,6.85,0.02391629297458896,6.56,6.75,0.014274981217130008
2023-03-03,6.56,6.57,6.58,6.5,86060,56324481.76,1.22,0.15,0.01,1.35,0.2675796079954905,6.66,6.52,6.85,0.024682124158563957,6.55,6.75,0.015037593984962419
2023-03-06,6.57,6.58,6.61,6.53,95253,62631777.58,1.22,0.15,0.01,1.5,0.3199407392903588,6.65,6.53,6.85,0.02391629297458896,6.55,6.74,0.014296463506395816
2023-03-07,6.57,6.38,6.58,6.37,142626,92297697.0,3.19,-3.04,-0.2,2.25,0.000774532783374825,6.64,6.48,6.84,0.027027027027026983,6.54,6.73,0.014318010550113067
2023-03-08,6.35,6.37,6.37,6.31,71895,45612434.66,0.94,-0.16,-0.01,1.13,0.04157276775297156,6.63,6.42,6.84,0.03167420814479638,6.52,6.73,0.015849056603773583
2023-03-09,6.37,6.31,6.39,6.3,55347,35054766.0,1.41,-0.94,-0.06,0.87,0.0016359438581343968,6.62,6.35,6.84,0.037149355572403356,6.51,6.73,0.016616314199395753
2023-03-10,6.28,6.2,6.28,6.2,85658,53433816.0,1.27,-1.74,-0.11,1.35,0.0,6.61,6.32,6.84,0.039513677811550116,6.47,6.73,0.019696969696969678
2023-03-13,6.18,6.24,6.25,6.16,62068,38512437.88,1.45,0.65,0.04,0.98,0.06129521551836819,6.6,6.24,6.84,0.0458715596330275,6.41,6.72,0.023610053313023648
2023-03-14,6.2,6.26,6.34,6.18,99209,62215945.34,2.56,0.32,0.02,1.56,0.10366315415791158,6.59,6.23,6.83,0.045941807044410386,6.34,6.72,0.02909647779479332
2023-03-15,6.25,6.26,6.31,6.23,59400,37277908.0,1.28,0.0,0.0,0.94,0.11448136330831396,6.58,6.23,6.83,0.045941807044410386,6.31,6.72,0.03146584804297775
2023-03-16,6.24,6.11,6.24,6.11,78023,48174903.28,2.08,-2.4,-0.15,1.23,0.0,6.57,6.21,6.83,0.04754601226993866,6.27,6.72,0.03464203233256352
2023-03-17,6.13,6.11,6.17,6.07,78545,48046481.0,1.64,0.0,0.0,1.24,0.015081981545249383,6.57,6.16,6.82,0.050847457627118654,6.25,6.71,0.035493827160493825
2023-03-20,6.12,6.01,6.12,5.98,84844,51130875.01,2.29,-1.64,-0.1,1.34,0.002193578206905052,6.56,6.11,6.82,0.05491105955143078,6.23,6.71,0.03709428129829988
2023-03-21,6.02,6.09,6.1,6.0,57001,34489073.04,1.66,1.33,0.08,0.9,0.0594850189914929,6.56,6.07,6.82,0.05818463925523661,6.21,6.71,0.038699690402476776
2023-03-22,6.09,6.11,6.15,6.08,49893,30520297.0,1.15,0.33,0.02,0.79,0.08998479863894292,6.56,6.07,6.82,0.05818463925523661,6.19,6.71,0.04031007751937987
2023-03-23,6.11,6.1,6.13,6.07,46373,28286857.0,0.98,-0.16,-0.01,0.73,0.07194255687226901,6.55,6.07,6.81,0.057453416149068334,6.17,6.7,0.04118104118104113
2023-03-24,6.13,6.14,6.15,6.1,53591,32877969.0,0.82,0.66,0.04,0.84,0.1460424404997188,6.55,6.08,6.81,0.05663304887509701,6.14,6.7,0.043613707165109004
2023-03-27,6.15,6.2,6.2,6.11,69960,43155046.82,1.47,0.98,0.06,1.1,0.2230437247689845,6.55,6.08,6.81,0.05663304887509701,6.14,6.7,0.043613707165109004
2023-03-28,6.21,6.11,6.21,6.11,64087,39475949.0,1.61,-1.45,-0.09,1.01,0.10056038552569761,6.54,6.08,6.8,0.055900621118012465,6.14,6.7,0.043613707165109004
2023-03-29,6.11,6.03,6.14,6.03,54217,32845126.0,1.8,-1.31,-0.08,0.85,0.014390128518202809,6.54,6.07,6.8,0.05672105672105675,6.13,6.7,0.04442712392829301
2023-03-30,6.01,6.07,6.08,6.01,47929,28996631.06,1.16,0.66,0.04,0.75,0.07209892402929381,6.53,6.06,6.8,0.05754276827371696,6.12,6.69,0.04449648711943796
2023-03-31,6.08,6.16,6.24,6.07,109153,67426402.0,2.8,1.48,0.09,1.72,0.2467934856343105,6.51,6.06,6.79,0.056809338521400805,6.12,6.69,0.04449648711943796
2023-04-03,6.11,6.22,6.25,6.11,84779,52581870.0,2.27,0.97,0.06,1.33,0.33476244860004717,6.49,6.06,6.79,0.056809338521400805,6.12,6.69,0.04449648711943796
2023-04-04,6.22,6.18,6.32,6.13,133909,83289960.04,3.05,-0.64,-0.04,2.11,0.2642527289647502,6.43,6.06,6.78,0.056074766355140165,6.13,6.69,0.04368174726989076
2023-04-06,6.15,6.08,6.16,6.05,89327,54379843.02,1.78,-1.62,-0.1,1.41,0.07790571190486975,6.35,6.06,6.77,0.05533904910366328,6.12,6.68,0.04375000000000004
