datetime,open,close,high,low,volume,turnover,amplitude,pricelimit,change,turnoverratio,takeprofitratio,averagecost,ratio90low,raio90high,concentration90,raio70low,raio70high,concentration70
2023-02-15,7.2,7.17,7.21,7.16,27438,19701852.0,0.69,-0.42,-0.03,0.28,0.166667,7.19,7.17,7.2,0.0020876826722338376,7.17,7.2,0.0020876826722338376
2023-02-16,7.19,7.09,7.23,7.04,59403,42477293.0,2.65,-1.12,-0.08,0.6,0.112209,7.16,7.08,7.2,0.008403361344537822,7.1,7.19,0.006298110566830004
2023-02-17,7.09,7.1,7.16,7.06,38393,27337340.0,1.41,0.14,0.01,0.39,0.255313,7.13,7.08,7.2,0.008403361344537822,7.09,7.19,0.007002801120448216
2023-02-20,7.12,7.18,7.19,7.07,37227,26558173.0,1.69,1.13,0.08,0.38,0.876712,7.13,7.08,7.2,0.008403361344537822,7.1,7.18,0.005602240896358549
2023-02-21,7.31,7.23,7.35,7.19,72965,52980272.0,2.23,0.7,0.05,0.74,0.734625,7.17,7.08,7.3,0.015299026425591082,7.1,7.27,0.011830201809325038
2023-02-22,7.25,7.23,7.25,7.19,30132,21739455.0,0.83,0.0,0.0,0.3,0.745817,7.18,7.09,7.3,0.014593467685892978,7.11,7.27,0.011126564673157173
2023-02-23,7.25,7.21,7.27,7.16,34561,24920879.0,1.52,-0.28,-0.02,0.35,0.622456,7.19,7.09,7.3,0.014593467685892978,7.11,7.26,0.010438413361169064
2023-02-24,7.2,7.2,7.21,7.15,21221,15231447.0,0.83,-0.14,-0.01,0.21,0.60442,7.19,7.09,7.3,0.014593467685892978,7.11,7.26,0.010438413361169064
2023-02-27,7.18,7.13,7.23,7.11,25891,18540537.0,1.67,-0.97,-0.07,0.26,0.242498,7.18,7.09,7.29,0.013908205841446466,7.12,7.25,0.009046624913013213
2023-02-28,7.15,7.19,7.19,7.12,26095,18661801.0,0.98,0.84,0.06,0.26,0.601783,7.18,7.09,7.29,0.013908205841446466,7.12,7.25,0.009046624913013213
2023-03-01,7.19,7.2,7.21,7.15,31731,22827843.0,0.83,0.14,0.01,0.32,0.681487,7.18,7.09,7.29,0.013908205841446466,7.12,7.24,0.008356545961002793
2023-03-02,7.2,7.23,7.23,7.19,36932,26658152.0,0.56,0.42,0.03,0.37,0.828876,7.19,7.09,7.29,0.013908205841446466,7.12,7.24,0.008356545961002793
2023-03-03,7.25,7.27,7.29,7.19,42758,30974391.0,1.38,0.55,0.04,0.43,0.90065,7.19,7.1,7.29,0.013203613620569868,7.13,7.25,0.00834492350486788
2023-03-06,7.27,7.28,7.32,7.25,49331,36001226.0,0.96,0.14,0.01,0.5,0.913673,7.2,7.1,7.3,0.013888888888888902,7.13,7.27,0.009722222222222262
2023-03-07,7.27,7.15,7.29,7.14,58296,42091021.0,2.06,-1.79,-0.13,0.59,0.215197,7.2,7.1,7.29,0.013203613620569868,7.14,7.27,0.009021512838306786
2023-03-08,7.15,7.2,7.21,7.13,30447,21871708.0,1.12,0.7,0.05,0.31,0.542433,7.2,7.1,7.29,0.013203613620569868,7.14,7.27,0.009021512838306786
2023-03-09,7.24,7.29,7.36,7.18,66787,48603319.0,2.5,1.25,0.09,0.68,0.933881,7.21,7.1,7.3,0.013888888888888902,7.14,7.27,0.009021512838306786
2023-03-10,7.26,7.19,7.3,7.17,51657,37301215.0,1.78,-1.37,-0.1,0.52,0.401718,7.21,7.11,7.3,0.013185287994448265,7.15,7.27,0.008321775312066581
2023-03-13,7.15,7.13,7.21,7.08,45671,32566664.0,1.81,-0.83,-0.06,0.46,0.129406,7.21,7.1,7.3,0.013888888888888902,7.14,7.27,0.009021512838306786
2023-03-14,7.14,7.04,7.14,6.99,43879,30917189.0,2.1,-1.26,-0.09,0.44,0.012556,7.2,7.08,7.3,0.015299026425591082,7.13,7.27,0.009722222222222262
2023-03-15,7.09,7.21,7.24,7.05,49020,35115143.0,2.7,2.41,0.17,0.5,0.608756,7.2,7.08,7.3,0.015299026425591082,7.12,7.27,0.010423905489923582
2023-03-16,7.17,7.08,7.2,7.06,36275,25782574.0,1.94,-1.8,-0.13,0.37,0.053331,7.19,7.08,7.29,0.01461377870563674,7.12,7.27,0.010423905489923582
2023-03-17,7.11,7.12,7.18,7.1,29208,20864024.0,1.13,0.56,0.04,0.3,0.171842,7.19,7.08,7.29,0.01461377870563674,7.12,7.26,0.009735744089012496
2023-03-20,7.16,7.06,7.16,7.03,41170,29162476.0,1.83,-0.84,-0.06,0.42,0.018108,7.19,7.08,7.29,0.01461377870563674,7.11,7.26,0.010438413361169064
2023-03-21,7.08,7.1,7.11,7.03,22770,16146062.0,1.13,0.57,0.04,0.23,0.109782,7.18,7.07,7.29,0.015320334261838424,7.11,7.26,0.010438413361169064
2023-03-22,7.12,7.16,7.16,7.11,27355,19551546.0,0.7,0.85,0.06,0.28,0.420048,7.18,7.07,7.29,0.015320334261838424,7.11,7.26,0.010438413361169064
2023-03-23,7.17,7.17,7.18,7.12,24126,17238867.0,0.84,0.14,0.01,0.24,0.483012,7.18,7.07,7.29,0.015320334261838424,7.11,7.26,0.010438413361169064
2023-03-24,7.2,7.2,7.21,7.16,21865,15700826.0,0.7,0.42,0.03,0.22,0.638327,7.18,7.08,7.29,0.01461377870563674,7.11,7.26,0.010438413361169064
2023-03-27,7.19,7.14,7.2,7.09,25952,18510569.0,1.53,-0.83,-0.06,0.26,0.260953,7.18,7.08,7.29,0.01461377870563674,7.11,7.26,0.010438413361169064
2023-03-28,7.14,7.14,7.17,7.12,18446,13172304.0,0.7,0.0,0.0,0.19,0.259618,7.18,7.08,7.29,0.01461377870563674,7.11,7.26,0.010438413361169064
2023-03-29,7.14,7.09,7.16,7.07,24091,17123715.0,1.26,-0.7,-0.05,0.24,0.099015,7.17,7.08,7.29,0.01461377870563674,7.11,7.26,0.010438413361169064
2023-03-30,7.08,7.14,7.16,7.07,28002,19897320.0,1.27,0.71,0.05,0.28,0.286984,7.17,7.08,7.29,0.01461377870563674,7.11,7.25,0.009749303621169894
2023-03-31,7.21,7.44,7.45,7.17,195727,144251978.0,3.92,4.2,0.3,1.98,1.0,7.19,7.08,7.34,0.01803051317614423,7.11,7.29,0.01249999999999998
2023-04-03,7.44,7.47,7.48,7.35,126666,93918574.0,1.75,0.4,0.03,1.28,0.996881,7.2,7.08,7.42,0.023448275862068955,7.12,7.33,0.014532871972318338
2023-04-04,7.4,7.46,7.63,7.37,138215,103730703.0,3.48,-0.13,-0.01,1.4,0.938896,7.21,7.09,7.48,0.02676733013040498,7.12,7.41,0.01995870612525809
2023-04-06,7.5,7.48,7.57,7.39,85163,63451911.0,2.41,0.27,0.02,0.86,0.932069,7.22,7.09,7.5,0.02810143934201509,7.12,7.43,0.021305841924398657
2023-04-07,7.5,7.42,7.52,7.42,55676,41460211.0,1.34,-0.8,-0.06,0.56,0.805562,7.23,7.09,7.5,0.02810143934201509,7.13,7.45,0.02194787379972567
2023-04-10,7.42,7.35,7.45,7.35,45850,33855447.0,1.35,-0.94,-0.07,0.46,0.700867,7.23,7.09,7.5,0.02810143934201509,7.13,7.44,0.021276595744680885
2023-04-11,7.35,7.5,7.5,7.33,65039,48255321.0,2.31,2.04,0.15,0.66,0.956866,7.24,7.09,7.5,0.02810143934201509,7.13,7.45,0.02194787379972567
2023-04-12,7.5,7.46,7.59,7.45,61738,46358395.0,1.87,-0.53,-0.04,0.62,0.864291,7.25,7.09,7.51,0.02876712328767123,7.13,7.46,0.022618231665524336
2023-04-13,7.46,7.43,7.5,7.4,38062,28287274.0,1.34,-0.4,-0.03,0.38,0.758506,7.25,7.09,7.51,0.02876712328767123,7.13,7.46,0.022618231665524336
2023-04-14,7.43,7.63,7.63,7.41,119781,90703726.0,2.96,2.69,0.2,1.21,1.0,7.27,7.09,7.54,0.030758714969241298,7.13,7.48,0.023956194387405923
2023-04-17,7.63,7.7,7.76,7.54,112190,85789650.0,2.88,0.92,0.07,1.13,0.992511,7.28,7.09,7.6,0.03471749489448609,7.14,7.5,0.02459016393442619
2023-04-18,7.68,7.63,7.69,7.57,48226,36768118.0,1.56,-0.91,-0.07,0.49,0.952014,7.29,7.1,7.63,0.03598099117447382,7.14,7.52,0.025920873124147332
2023-04-19,7.63,7.59,7.64,7.54,46253,35077749.0,1.31,-0.52,-0.04,0.47,0.914959,7.3,7.1,7.63,0.03598099117447382,7.14,7.53,0.026584867075664598
2023-04-20,7.58,7.61,7.61,7.48,52358,39477894.0,1.71,0.26,0.02,0.53,0.937542,7.31,7.1,7.63,0.03598099117447382,7.14,7.54,0.02724795640326972
2023-04-21,7.62,7.43,7.63,7.43,72264,54213651.0,2.63,-2.37,-0.18,0.73,0.603664,7.33,7.1,7.63,0.03598099117447382,7.14,7.55,0.02791014295439075
