datetime,open,close,high,low,volume,turnover,amplitude,pricelimit,change,turnoverratio,takeprofitratio,averagecost,ratio90low,raio90high,concentration90,raio70low,raio70high,concentration70
2023-02-15,183.0,181.0,183.0,179.34,7824,141357104.0,2.01,-0.84,-1.54,2.27,0.334577,181.38,179.98,182.48,0.00691244239631334,180.45,182.12,0.0046070460704607154
2023-02-16,182.9,174.81,185.6,174.1,10736,194236862.0,6.35,-3.42,-6.19,3.11,0.005198,180.81,176.34,183.13,0.018894415318665928,178.04,182.2,0.011569459607495365
2023-02-17,174.88,171.0,175.32,170.78,5871,101425082.0,2.6,-2.18,-3.81,1.7,0.001451,179.93,172.17,182.82,0.029980069249055715,173.27,181.92,0.02436266575565383
2023-02-20,169.0,166.4,169.98,163.0,8422,139303176.0,4.08,-2.69,-4.6,2.44,0.10814,177.26,165.28,182.57,0.04971019749789694,166.94,181.66,0.04220525438282377
2023-02-21,167.0,166.29,167.35,164.82,5640,93649116.0,1.52,-0.07,-0.11,1.64,0.164947,173.92,165.28,182.41,0.049295638712267754,166.19,181.5,0.044060703627779134
2023-02-22,166.0,164.0,166.46,163.76,4389,72325857.0,1.62,-1.38,-2.29,1.27,0.008183,172.86,164.67,182.41,0.05112983753388736,165.58,181.35,0.045468614584623035
2023-02-23,165.0,164.68,165.88,164.06,4291,70701822.0,1.11,0.41,0.68,1.24,0.075013,171.19,164.52,182.26,0.05117456483621117,165.12,181.2,0.046424197324155425
2023-02-24,164.74,164.17,166.48,163.5,2807,46058792.0,1.81,-0.31,-0.51,0.81,0.01794,168.16,164.52,182.26,0.05117456483621117,164.97,181.05,0.0464648972403466
2023-02-27,164.37,159.49,164.37,158.18,5525,88662959.0,3.77,-2.85,-4.68,1.6,0.009565,166.83,161.31,182.1,0.06055419382048049,164.44,180.82,0.047438911500939464
2023-02-28,161.0,162.5,163.38,158.56,4758,76551432.0,3.02,1.89,3.01,1.38,0.156558,166.46,160.57,182.1,0.0628323870368811,162.41,180.63,0.05310882400240724
2023-03-01,161.02,160.65,161.47,156.21,7319,115711034.0,3.24,-1.14,-1.85,2.12,0.157806,165.88,158.97,182.05,0.06767340790476602,160.55,180.27,0.05787399419566564
2023-03-02,160.0,154.7,160.0,154.25,6196,96839370.0,3.58,-3.7,-5.95,1.8,0.001433,165.4,157.2,181.81,0.07261505872337894,159.3,180.13,0.061367336991929804
2023-03-03,155.0,152.7,155.98,151.63,4166,63943968.0,2.81,-1.29,-2.0,1.21,0.006454,165.08,154.59,181.72,0.08066888585608982,158.24,179.67,0.06342069523277243
2023-03-06,152.97,154.25,154.5,150.62,3854,58927082.0,2.54,1.02,1.55,1.12,0.090396,164.94,153.2,181.84,0.0854847613911976,156.96,179.5,0.06698508091477336
2023-03-07,154.43,151.05,154.43,150.15,5567,84429213.0,2.77,-2.07,-3.2,1.61,0.005392,164.66,152.29,181.79,0.08830702350005822,154.19,178.94,0.07427553750443211
2023-03-08,151.6,150.99,152.8,150.23,2178,32943600.0,1.7,-0.04,-0.06,0.63,0.010357,164.43,151.82,181.56,0.0892097700426294,153.48,178.7,0.07592080008081625
2023-03-09,150.7,150.82,152.87,150.0,2937,44529382.0,1.9,-0.11,-0.17,0.85,0.014243,164.1,151.43,181.54,0.09041215170278638,153.11,178.19,0.07572381268789145
