trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,his_low,his_high,cost_5pct,cost_15pct,cost_50pct,cost_85pct,cost_95pct,weight_avg,winner_rate
20231221,10.3,10.5,8.75,8.85,10.01,-1.16,-11.5884,84092.11,82652.323,5.38,10.8,7.78,8.5,9.04,9.8,10.02,9.08,31.06
20231220,9.43,10.2,9.31,10.01,9.37,0.64,6.8303,59540.39,58451.922,5.38,10.8,7.72,8.44,8.96,9.68,9.94,8.99,96.79
20231219,9.39,9.56,9.13,9.37,9.43,-0.06,-0.6363,24221.53,22441.5,5.38,10.8,7.66,8.38,8.92,9.36,9.8,8.86,85.09
20231218,8.75,9.47,8.75,9.43,8.81,0.62,7.0375,41471.66,38046.278,5.38,10.8,7.66,8.36,8.9,9.34,9.82,8.85,87.68
20231215,8.97,9.08,8.72,8.81,9.01,-0.2,-2.2198,18418.88,16308.058,5.38,10.8,7.64,8.3,8.86,9.36,9.84,8.82,42.12
20231214,8.79,9.1,8.65,9.01,8.73,0.28,3.2073,35630.11,31856.878,5.38,10.8,7.64,8.28,8.88,9.42,9.86,8.83,67.89
20231213,8.5,8.76,8.5,8.73,8.5,0.23,2.7059,16538.74,14319.651,5.38,10.8,7.64,8.22,8.86,9.46,9.88,8.83,40.88
20231212,8.68,8.68,8.26,8.5,8.62,-0.12,-1.3921,14760.52,12497.041,5.38,10.8,7.64,8.2,8.88,9.48,9.88,8.84,25.69
20231211,8.67,8.98,8.51,8.62,9.03,-0.41,-4.5404,18070.01,15615.413,5.38,10.8,7.64,8.18,8.9,9.5,9.88,8.85,29.07
20231208,8.76,9.11,8.76,9.03,8.86,0.17,1.9187,38933.18,34718.202,5.38,10.8,7.64,8.14,8.92,9.52,9.88,8.87,63.45
20231207,8.28,8.95,8.19,8.86,8.33,0.53,6.3625,40253.27,34996.978,5.38,10.8,7.62,8.04,8.88,9.62,9.92,8.88,48.38
20231206,8.29,8.65,8.16,8.33,8.28,0.05,0.6039,21818.19,18345.192,5.38,10.8,7.6,8.0,8.98,9.66,9.94,8.91,23.1
20231205,7.66,8.33,7.55,8.28,7.66,0.62,8.094,21983.86,17822.697,5.38,10.8,7.6,7.98,9.04,9.68,9.96,8.93,22.11
20231204,7.71,7.77,7.44,7.66,7.63,0.03,0.3932,8715.36,6639.027,5.38,10.8,7.6,8.02,9.08,9.7,9.96,8.97,5.84
20231201,8.15,8.15,7.53,7.63,8.04,-0.41,-5.0995,14393.35,11181.018,5.38,10.8,7.62,8.06,9.08,9.7,9.96,8.98,5.07
20231130,8.0,8.33,7.73,8.04,8.0,0.04,0.5,17557.93,14084.673,5.38,10.8,7.64,8.1,9.08,9.7,9.96,8.99,13.5
20231129,8.81,9.2,8.0,8.0,9.03,-1.03,-11.4064,40752.88,35132.969,5.38,10.8,7.64,8.16,9.1,9.7,9.96,9.0,12.17
20231128,9.5,9.5,8.87,9.03,9.5,-0.47,-4.9474,47596.63,43668.398,5.38,10.8,7.62,8.14,9.12,9.72,9.98,9.0,43.75
20231127,8.72,9.67,8.33,9.5,8.32,1.18,14.1827,79499.39,72363.545,5.38,10.8,7.62,8.1,9.12,9.74,9.98,8.99,72.76
20231124,7.51,8.35,7.38,8.32,7.63,0.69,9.0433,40171.22,32487.56,5.38,10.8,7.6,8.06,9.12,9.76,10.0,8.99,18.52
20231123,8.01,8.53,7.54,7.63,7.97,-0.34,-4.266,34135.96,27585.505,5.38,10.8,7.6,8.22,9.16,9.76,10.0,9.02,5.29
20231122,7.29,7.98,7.21,7.97,7.21,0.76,10.5409,25436.7,19524.477,5.38,10.8,7.6,8.4,9.18,9.76,10.0,9.08,11.3
20231121,6.94,7.59,6.93,7.21,6.87,0.34,4.9491,13021.72,9510.288,5.38,10.8,7.72,8.44,9.2,9.78,10.0,9.11,2.48
20231120,6.7,6.87,6.69,6.87,6.74,0.13,1.9288,1032.37,704.016,5.38,10.8,7.78,8.48,9.2,9.78,10.02,9.11,1.74
20231117,6.71,6.78,6.58,6.74,6.68,0.06,0.8982,2804.78,1885.057,5.38,10.8,7.78,8.48,9.2,9.78,10.02,9.1,1.5
20231116,6.74,6.74,6.6,6.68,6.67,0.01,0.1499,980.4,651.501,5.38,10.8,7.8,8.48,9.2,9.78,10.0,9.14,1.18
20231115,6.6,6.68,6.6,6.67,6.61,0.06,0.9077,1262.05,839.027,5.38,10.8,7.8,8.48,9.2,9.78,10.0,9.14,1.13
20231114,6.67,6.67,6.53,6.61,6.59,0.02,0.3035,1121.71,736.887,5.38,10.8,7.8,8.48,9.2,9.78,10.0,9.13,0.76
20231113,6.58,6.66,6.51,6.59,6.61,-0.02,-0.3026,733.99,483.665,5.38,10.8,7.8,8.48,9.22,9.78,10.02,9.13,0.58
20231110,6.68,6.68,6.56,6.61,6.62,-0.01,-0.1511,1535.08,1011.258,5.38,10.8,7.8,8.48,9.22,9.78,10.02,9.12,0.66
20231109,6.75,6.75,6.58,6.62,6.63,-0.01,-0.1508,2015.5,1332.984,5.38,10.8,7.8,8.5,9.22,9.78,10.0,9.15,0.58
20231108,6.56,6.75,6.5,6.63,6.56,0.07,1.0671,2383.37,1574.433,5.38,10.8,7.8,8.5,9.22,9.78,10.0,9.14,0.59
20231107,6.51,6.56,6.48,6.56,6.55,0.01,0.1527,1486.67,967.755,5.38,10.8,7.82,8.5,9.22,9.78,10.02,9.13,0.37
20231106,6.67,6.67,6.45,6.55,6.48,0.07,1.0802,2285.08,1488.024,5.38,10.8,7.82,8.5,9.22,9.78,10.0,9.17,0.25
