datetime,open,close,high,low,volume,turnover,amplitude,pricelimit,change,turnoverratio,takeprofitratio,averagecost,ratio90low,raio90high,concentration90,raio70low,raio70high,concentration70
2023-02-15,103.43,101.08,103.88,100.57,53066,539477092.7,3.2,-2.2,-2.27,1.95,0.045175,102.24,101.1,103.37,0.011081730800791388,101.48,102.97,0.0072799670420394735
2023-02-16,100.68,97.82,101.38,97.5,71883,714010706.19,3.84,-3.23,-3.26,2.65,0.008357,100.33,98.27,103.07,0.02381927008817558,98.87,102.47,0.01786445256613167
2023-02-17,97.87,95.82,98.74,95.82,52147,504204893.03,2.99,-2.04,-2.0,1.91,0.0,99.39,96.58,102.91,0.0317268814179967,97.17,102.2,0.02523248776211895
2023-02-20,93.06,94.43,94.54,91.58,89359,831311627.25,3.09,-1.45,-1.39,3.28,0.346159,97.69,92.49,102.72,0.052436445048310805,93.07,101.65,0.04409082323550535
2023-02-21,94.4,94.87,95.81,93.3,64183,608119877.19,2.66,0.47,0.44,2.35,0.417332,96.53,92.57,102.56,0.051189468101425564,93.31,100.99,0.039511124528260125
2023-02-22,94.0,93.11,94.0,92.35,77677,723470887.8,1.74,-1.86,-1.76,2.76,0.163457,94.55,92.57,102.39,0.05038599312764934,93.07,100.25,0.03715142547460847
2023-02-23,94.13,93.71,94.63,93.34,63512,596350409.69,1.39,0.64,0.6,2.26,0.330229,94.22,92.65,102.23,0.04913656300279915,93.15,99.84,0.03464844160261307
2023-02-24,94.4,91.51,94.4,90.7,106783,980854696.49,3.95,-2.35,-2.2,3.79,0.018359,93.88,92.03,102.02,0.051510479245912136,92.73,99.28,0.034089939951485806
2023-02-27,90.85,91.58,93.13,90.7,67485,619530442.56,2.66,0.08,0.07,2.4,0.054408,93.62,91.5,101.93,0.053961891781987355,92.2,98.93,0.035173324344064213
2023-02-28,91.5,91.84,91.94,90.2,47110,429524593.9,1.9,0.28,0.26,1.67,0.157478,93.51,91.21,101.77,0.054712844511465616,91.76,98.55,0.03569907155330731
2023-03-01,91.9,92.01,92.8,90.89,51103,469146893.94,2.08,0.19,0.17,1.82,0.216622,93.41,91.21,101.68,0.05426289697175511,91.67,98.19,0.034334630438225384
2023-03-02,92.03,90.46,92.08,90.28,61192,556015519.29,1.96,-1.68,-1.55,2.17,0.002641,93.14,91.03,101.49,0.05436640850942779,91.39,97.73,0.033497047467635724
2023-03-03,90.4,89.73,90.85,89.58,51906,466965020.82,1.4,-0.81,-0.73,1.84,0.001776,93.04,90.35,101.19,0.05661969323962468,91.21,97.45,0.033065889164704806
2023-03-06,89.58,90.28,90.47,88.02,59064,527980486.86,2.73,0.61,0.55,2.1,0.116586,92.81,89.62,101.01,0.0597483767434033,90.68,97.07,0.03401662081548379
2023-03-07,90.1,88.52,90.1,88.49,46371,414553218.09,1.78,-1.95,-1.76,1.65,0.004124,92.6,89.19,100.79,0.061069775558665856,90.15,96.75,0.035310661426732864
2023-03-08,88.23,88.95,89.02,87.66,37380,330003239.63,1.54,0.49,0.43,1.33,0.063941,92.45,88.75,100.61,0.06266086267404707,89.84,96.48,0.03564077533509358
2023-03-09,88.9,88.51,90.2,88.34,43121,383919494.48,2.09,-0.49,-0.44,1.53,0.029323,92.23,88.75,100.4,0.061581925314253966,89.51,95.5,0.03236202517135077
2023-03-10,87.8,86.58,87.8,86.37,48108,418249949.77,1.62,-2.18,-1.93,1.71,0.001315,92.01,87.66,100.24,0.0669202648136143,89.19,95.07,0.031889427643963186
2023-03-13,86.5,86.62,87.68,85.55,44242,383112986.2,2.46,0.05,0.04,1.57,0.025225,91.82,86.9,100.07,0.0704026459457393,88.75,94.78,0.03284558220940179
2023-03-14,87.01,90.15,91.4,85.8,122077,1085104871.8,6.47,4.08,3.53,4.34,0.373307,91.45,86.9,99.82,0.06917774221015811,88.38,94.41,0.032978217567307004
2023-03-15,89.71,88.23,90.84,88.16,78679,705013405.69,2.97,-2.13,-1.92,2.8,0.127436,91.21,86.9,99.57,0.06794960617452121,88.5,94.28,0.031632167870682265
2023-03-16,87.01,84.8,87.48,84.25,70113,600843566.49,3.66,-3.89,-3.43,2.49,0.004097,90.84,86.23,99.4,0.07097301362334771,87.54,94.13,0.03625851973623455
2023-03-17,85.45,85.61,87.06,84.8,58001,498019240.18,2.67,0.96,0.81,2.06,0.037961,90.44,85.83,99.27,0.07259857548328709,86.88,94.0,0.039330328453991
2023-03-20,85.17,84.51,85.78,83.03,59443,500916931.62,3.21,-1.28,-1.1,2.11,0.025112,90.17,84.99,99.12,0.07676453444607312,86.39,93.94,0.04190231056314858
2023-03-21,88.9,90.98,91.18,86.9,192418,1717311256.49,5.06,7.66,6.47,6.84,0.618931,89.75,85.27,98.56,0.07231418913368641,86.81,93.66,0.037992985624285824
2023-03-22,91.09,88.28,91.67,87.67,148881,1333951729.0,4.4,-2.97,-2.7,5.29,0.230024,89.75,85.27,98.0,0.06948093728131002,86.95,93.52,0.03644225151717202
2023-03-23,87.5,87.53,89.88,86.06,85795,752485122.8,4.33,-0.85,-0.75,3.05,0.196019,89.61,85.41,97.72,0.06724169776857829,86.95,93.39,0.03569456085008954
2023-03-24,87.47,86.0,87.51,85.4,78985,681007662.22,2.41,-1.75,-1.53,2.81,0.088513,89.47,85.41,97.44,0.06581405574759931,86.67,93.25,0.03655562763433103
2023-03-27,86.01,84.29,86.15,83.58,77066,650732108.55,2.99,-1.99,-1.71,2.74,0.021363,89.33,84.85,97.16,0.0676552664027516,86.25,93.11,0.03823012465718618
