trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,his_low,his_high,cost_5pct,cost_15pct,cost_50pct,cost_85pct,cost_95pct,weight_avg,winner_rate
20231221,29.68,31.04,28.71,30.2,29.62,0.58,1.9581,10223.51,30559.461,28.09,101.93,28.8,29.51,30.22,33.77,40.16,32.5,37.6
20231220,29.3,29.98,28.87,29.62,29.15,0.47,1.6123,7461.02,22013.408,28.8,101.93,28.8,29.51,30.22,34.48,39.45,32.6,36.01
20231219,29.52,30.08,28.96,29.15,29.52,-0.37,-1.2534,5905.63,17220.135,28.8,101.93,28.8,29.51,30.93,34.48,40.16,32.77,7.95
20231218,29.49,29.79,29.18,29.52,29.57,-0.05,-0.1691,4396.83,12962.628,28.8,101.93,28.8,29.51,30.93,34.48,40.16,32.91,26.29
20231215,29.81,30.09,29.41,29.57,29.76,-0.19,-0.6384,3971.5,11806.511,28.8,101.93,29.51,29.51,30.93,35.19,40.16,33.03,22.76
20231214,29.59,30.25,29.59,29.76,29.36,0.4,1.3624,7364.86,22050.685,28.8,101.93,29.51,29.51,30.93,35.19,39.45,33.26,15.34
20231213,29.82,29.82,29.27,29.36,29.98,-0.62,-2.068,3448.59,10161.292,28.8,101.93,29.51,30.22,31.64,35.19,39.45,33.43,2.45
20231212,30.03,30.35,29.73,29.98,30.02,-0.04,-0.1332,5052.36,15134.444,28.8,101.93,29.51,30.22,31.64,35.19,40.16,33.53,9.42
20231211,29.91,30.23,29.19,30.02,30.0,0.02,0.0667,7903.09,23433.9,28.8,101.93,29.51,30.22,31.64,35.19,40.16,33.65,7.3
20231208,30.72,31.01,29.96,30.0,30.72,-0.72,-2.3438,7341.84,22256.734,29.51,101.93,30.22,30.22,32.35,35.9,40.16,33.89,1.84
20231207,31.3,31.3,30.54,30.72,31.27,-0.55,-1.7589,6109.96,18780.146,29.51,101.93,30.22,30.93,32.35,35.9,40.16,34.35,9.15
20231206,30.25,31.61,30.2,31.27,30.35,0.92,3.0313,8466.77,26442.519,29.51,101.93,30.22,30.93,33.06,35.9,40.16,34.52,20.31
20231205,30.8,30.99,30.3,30.35,30.79,-0.44,-1.429,4597.95,14053.386,30.22,101.93,30.93,31.64,33.06,36.61,40.16,34.78,3.29
20231204,31.05,31.8,30.6,30.79,31.3,-0.51,-1.6294,7807.0,24142.804,30.22,101.93,30.93,31.64,33.06,36.61,40.16,34.89,1.78
20231201,31.64,31.65,30.76,31.3,31.66,-0.36,-1.1371,7277.2,22641.208,30.22,101.93,30.93,31.64,33.06,36.61,40.16,34.96,7.72
20231130,32.35,32.47,31.29,31.66,32.35,-0.69,-2.1329,8796.02,27943.869,30.22,101.93,30.93,31.64,33.06,36.61,40.16,35.04,16.73
20231129,32.6,32.86,32.25,32.35,32.73,-0.38,-1.161,2919.77,9489.25,30.22,101.93,30.93,31.64,33.06,36.61,40.16,35.1,15.12
20231128,32.12,32.87,31.81,32.73,32.18,0.55,1.7091,5493.42,17886.223,30.22,101.93,30.93,31.64,33.06,36.61,40.16,35.11,32.91
20231127,32.18,32.59,31.8,32.18,32.18,0.0,0.0,4508.97,14469.058,30.22,101.93,30.93,31.64,33.06,36.61,40.16,35.14,15.24
20231124,32.91,32.91,32.0,32.18,32.9,-0.72,-2.1884,4076.06,13127.474,30.22,101.93,30.93,32.35,33.06,36.61,40.16,35.17,14.74
20231123,32.5,33.12,32.32,32.9,32.16,0.74,2.301,5160.55,16905.729,30.22,101.93,30.93,32.35,33.77,36.61,40.16,35.2,29.64
20231122,33.0,33.37,32.05,32.16,33.22,-1.06,-3.1908,7046.19,22898.252,30.22,101.93,30.93,32.35,33.77,36.61,39.45,35.23,14.42
20231121,33.87,33.95,33.12,33.22,33.77,-0.55,-1.6287,5205.68,17431.981,30.22,101.93,30.93,32.35,33.77,36.61,40.16,35.26,47.08
20231120,33.66,33.8,32.85,33.77,33.48,0.29,0.8662,7280.05,24285.349,30.22,101.93,30.93,32.35,33.77,36.61,40.16,35.27,47.21
20231117,32.68,33.58,32.37,33.48,32.68,0.8,2.448,8675.3,28856.141,30.22,101.93,30.93,31.64,33.77,36.61,40.16,35.29,46.82
20231116,33.42,33.42,32.63,32.68,33.46,-0.78,-2.3311,5788.47,19046.022,30.22,101.93,30.93,31.64,33.77,36.61,40.16,35.32,29.98
20231115,32.93,33.68,32.84,33.46,32.61,0.85,2.6066,8864.46,29511.984,30.22,101.93,30.93,31.64,33.77,36.61,40.16,35.34,44.41
20231114,32.84,33.0,32.2,32.61,32.83,-0.22,-0.6701,3914.41,12752.698,30.22,101.93,30.93,31.64,33.77,36.61,40.16,35.38,30.39
20231113,33.23,33.39,32.7,32.83,32.97,-0.14,-0.4246,4198.51,13793.771,30.22,101.93,30.93,31.64,34.48,36.61,40.16,35.4,29.52
20231110,32.93,33.2,32.37,32.97,32.86,0.11,0.3348,5689.69,18695.913,30.22,101.93,30.93,31.64,34.48,36.61,40.16,35.42,29.3
20231109,32.84,33.28,32.61,32.86,32.84,0.02,0.0609,5730.94,18853.127,30.22,101.93,30.93,31.64,34.48,36.61,39.45,35.46,29.01
20231108,32.58,33.15,32.4,32.84,32.83,0.01,0.0305,7380.76,24171.902,30.22,101.93,30.93,31.64,34.48,36.61,40.16,35.48,28.7
20231107,33.51,33.54,32.51,32.83,33.43,-0.6,-1.7948,11429.32,37494.044,30.22,101.93,30.93,31.64,34.48,36.61,40.16,35.52,28.3
20231106,31.65,33.73,31.35,33.43,31.18,2.25,7.2162,24674.55,80854.46,30.22,101.93,30.93,31.64,34.48,36.61,40.16,35.59,34.75
20231103,30.61,31.83,30.6,31.18,30.85,0.33,1.0697,9506.6,29780.574,30.22,101.93,30.93,31.64,35.19,37.32,42.29,35.85,10.02
20231102,31.49,31.71,30.7,30.85,31.48,-0.63,-2.0013,11081.87,34317.626,30.22,101.93,30.93,31.64,35.19,37.32,42.29,35.97,0.84
20231101,31.22,32.07,30.9,31.48,31.43,0.05,0.1591,10210.28,32089.097,30.22,101.93,30.93,32.35,35.19,37.32,43.0,36.15,5.52
20231031,31.97,32.12,31.14,31.43,32.11,-0.68,-2.1177,12344.69,38843.964,30.22,101.93,31.64,33.06,35.19,37.32,43.0,36.3,3.14
20231030,34.48,34.51,31.38,32.11,35.25,-3.14,-8.9078,26066.72,84117.375,30.22,101.93,32.35,33.77,35.19,37.32,43.71,36.53,4.47
20231027,34.49,35.55,33.71,35.25,34.58,0.67,1.9375,7284.03,25346.02,30.22,101.93,33.06,33.77,35.19,37.32,45.13,36.87,51.26
20231026,33.93,34.72,32.98,34.58,33.93,0.65,1.9157,6063.76,20567.404,30.22,101.93,33.06,33.77,35.9,37.32,45.13,36.91,32.56
20231025,34.2,35.05,33.51,33.93,34.0,-0.07,-0.2059,5562.18,18988.525,30.22,101.93,33.06,33.77,35.9,37.32,45.13,36.95,15.21
20231024,33.09,34.14,32.61,34.0,33.09,0.91,2.7501,4865.66,16259.755,30.22,101.93,33.06,34.48,35.9,37.32,45.13,36.98,14.17
20231023,34.25,34.41,32.81,33.09,34.25,-1.16,-3.3869,5561.09,18637.744,30.22,101.93,33.06,34.48,35.9,37.32,45.13,37.03,5.82
20231020,34.66,35.61,34.22,34.25,34.62,-0.37,-1.0687,5621.18,19496.522,30.22,101.93,33.77,34.48,35.9,37.32,45.13,37.08,10.72
20231019,34.08,35.58,33.98,34.62,34.04,0.58,1.7039,6408.68,22324.696,30.22,101.93,33.77,34.48,35.9,37.32,45.13,37.1,25.91
20231018,35.21,35.42,34.01,34.04,35.11,-1.07,-3.0476,4228.35,14531.291,30.22,101.93,33.77,34.48,35.9,37.32,45.13,37.13,10.85
20231017,34.3,35.3,34.0,35.11,34.33,0.78,2.2721,6311.84,21995.989,30.22,101.93,33.77,34.48,35.9,37.32,45.13,37.15,24.18
20231016,35.33,35.34,33.86,34.33,35.33,-1.0,-2.8305,6862.31,23539.004,30.22,101.93,33.77,34.48,35.9,37.32,45.13,37.17,10.6
20231013,36.66,37.5,35.0,35.33,36.66,-1.33,-3.6279,9251.77,33037.427,30.22,101.93,33.06,34.48,35.9,37.32,45.13,37.2,39.67
20231012,35.4,36.8,35.05,36.66,35.4,1.26,3.5593,8328.23,30102.747,30.22,101.93,33.06,34.48,35.9,37.32,45.84,37.23,76.13
20231011,35.78,36.19,35.21,35.4,35.7,-0.3,-0.8403,4428.47,15762.616,30.22,101.93,33.06,34.48,35.9,37.32,46.55,37.24,40.17
20231010,36.3,36.3,35.43,35.7,35.62,0.08,0.2246,4205.33,15067.52,30.22,101.93,33.06,34.48,35.9,37.32,46.55,37.24,40.15
20231009,36.5,36.5,35.3,35.62,36.29,-0.67,-1.8462,4857.92,17367.779,30.22,101.93,33.06,34.48,35.9,37.32,46.55,37.24,40.13
20230928,35.73,36.38,35.38,36.29,35.73,0.56,1.5673,4640.98,16689.215,30.22,101.93,33.06,34.48,35.9,37.32,46.55,37.25,56.96
20230927,35.47,36.36,35.08,35.73,35.2,0.53,1.5057,4777.67,17043.733,30.22,101.93,33.06,34.48,35.9,37.32,46.55,37.24,40.68
20230926,35.23,35.55,35.01,35.2,35.23,-0.03,-0.0852,2509.79,8858.656,30.22,101.93,33.06,34.48,35.9,37.32,46.55,37.25,40.32
20230925,35.7,35.9,34.89,35.23,35.78,-0.55,-1.5372,3593.09,12656.043,30.22,101.93,33.06,34.48,35.9,37.32,46.55,37.25,39.87
20230922,34.82,35.87,34.4,35.78,34.85,0.93,2.6686,5581.15,19622.836,30.22,101.93,33.06,34.48,35.9,37.32,46.55,37.26,39.24
20230921,34.4,35.09,34.23,34.85,34.45,0.4,1.1611,4079.26,14161.522,30.22,101.93,33.06,34.48,35.9,38.03,46.55,37.29,24.94
20230920,35.11,35.4,34.32,34.45,35.03,-0.58,-1.6557,2468.6,8588.513,30.22,101.93,33.06,34.48,35.9,38.03,46.55,37.31,12.3
20230919,35.64,35.69,34.82,35.03,36.0,-0.97,-2.6944,3747.71,13168.073,30.22,101.93,33.06,34.48,35.9,38.03,46.55,37.32,23.57
20230918,34.46,36.7,34.02,36.0,34.76,1.24,3.5673,5805.84,20803.251,30.22,101.93,33.06,34.48,35.9,38.03,46.55,37.33,52.08
20230915,34.67,35.33,33.94,34.76,34.46,0.3,0.8706,4737.59,16385.262,30.22,101.93,33.06,34.48,35.9,38.03,46.55,37.35,23.33
20230914,35.3,35.3,34.08,34.46,35.05,-0.59,-1.6833,4474.79,15433.649,30.22,101.93,33.06,34.48,36.61,38.03,46.55,37.39,12.99
20230913,36.14,36.14,34.69,35.05,36.06,-1.01,-2.8009,4917.85,17278.134,30.22,101.93,33.06,34.48,36.61,38.03,46.55,37.41,21.18
20230912,36.48,36.65,35.68,36.06,36.21,-0.15,-0.4143,3814.29,13751.272,30.22,101.93,33.06,34.48,36.61,38.03,46.55,37.43,47.88
20230911,37.71,37.71,35.95,36.21,37.0,-0.79,-2.1351,6213.0,22544.493,30.22,101.93,33.06,34.48,36.61,38.03,45.84,37.44,47.72
20230908,35.02,38.12,35.02,37.0,36.22,0.78,2.1535,7765.23,28987.089,30.22,101.93,33.06,34.48,36.61,38.03,46.55,37.42,68.86
20230907,37.64,37.65,36.01,36.22,37.97,-1.75,-4.6089,7138.02,26171.19,30.22,101.93,33.06,34.48,36.61,38.03,45.84,37.4,49.0
20230906,37.51,38.09,36.6,37.97,37.21,0.76,2.0425,6628.82,24957.318,30.22,101.93,33.06,34.48,35.9,38.03,46.55,37.37,83.04
20230905,36.92,37.95,36.66,37.21,36.66,0.55,1.5003,7593.41,28276.013,30.22,101.93,33.06,33.77,35.9,38.03,46.55,37.33,71.1
20230904,36.56,37.27,36.02,36.66,36.48,0.18,0.4934,9445.36,34568.723,30.22,101.93,33.06,33.77,35.9,38.03,46.55,37.3,72.06
20230901,37.37,37.37,36.21,36.48,37.2,-0.72,-1.9355,6639.39,24304.118,30.22,101.93,33.06,33.77,35.9,38.03,47.26,37.31,53.67
